Type,Onset,Duration,DurationCorrected
TTLin1,192959.750,183.250,183.250
Opto1,192981.000,224.250,204.250
TTLin1,193459.500,183.250,183.250
Opto1,193480.500,224.500,204.500
TTLin1,193959.250,183.000,183.000
Opto1,193980.250,224.500,204.500
TTLin1,194458.750,183.250,183.250
Opto1,194480.000,224.500,204.500
TTLin1,194958.500,183.250,183.250
Opto1,194979.750,224.500,204.500
TTLin1,195458.250,183.250,183.250
Opto1,195479.250,224.500,204.500
TTLin1,195958.000,183.250,183.250
Opto1,195979.250,224.500,204.500
TTLin1,196457.500,183.250,183.250
Opto1,196479.000,224.250,204.250
TTLin1,196957.250,183.250,183.250
Opto1,196978.750,224.250,204.250
TTLin1,197457.000,183.250,183.250
Opto1,197478.250,224.500,204.500
TTLin1,197956.750,183.250,183.250
Opto1,197978.250,224.250,204.250
TTLin1,198456.500,183.250,183.250
Opto1,198477.750,224.250,204.250
TTLin1,198956.000,183.250,183.250
Opto1,198977.500,224.250,204.250
TTLin1,199455.750,183.250,183.250
Opto1,199477.250,224.250,204.250
TTLin1,199955.500,183.250,183.250
Opto1,199977.000,224.250,204.250
TTLin1,200455.250,183.250,183.250
Opto1,200476.750,224.250,204.250
TTLin1,200955.000,183.250,183.250
Opto1,200976.250,224.500,204.500
TTLin1,201454.750,183.000,183.000
Opto1,201476.000,224.500,204.500
TTLin1,201954.500,183.000,183.000
Opto1,201975.750,224.250,204.250
TTLin1,202454.000,183.250,183.250
Opto1,202475.500,224.500,204.500
TTLin1,202953.750,183.250,183.250
Opto1,202975.250,224.500,204.500
TTLin1,203453.500,183.250,183.250
Opto1,203475.000,224.250,204.250
TTLin1,203953.250,183.000,183.000
Opto1,203974.500,224.500,204.500
TTLin1,204452.750,183.250,183.250
Opto1,204474.250,224.500,204.500
TTLin1,204952.500,183.250,183.250
Opto1,204974.000,224.250,204.250
TTLin1,205452.250,183.250,183.250
Opto1,205473.750,224.250,204.250
TTLin1,205952.000,183.250,183.250
Opto1,205973.500,224.250,204.250
TTLin1,206451.750,183.000,183.000
Opto1,206473.250,224.250,204.250
TTLin1,206951.250,183.250,183.250
Opto1,206973.000,224.250,204.250
TTLin1,207451.000,183.250,183.250
Opto1,207472.750,224.250,204.250
TTLin1,207950.750,183.250,183.250
Opto1,207972.250,224.500,204.500
TTLin1,208450.500,183.250,183.250
Opto1,208472.000,224.500,204.500
TTLin1,208950.250,183.250,183.250
Opto1,208971.750,224.500,204.500
TTLin1,209450.000,183.250,183.250
Opto1,209471.500,224.250,204.250
TTLin1,209949.750,183.250,183.250
Opto1,209971.000,224.500,204.500
TTLin1,210449.500,183.000,183.000
Opto1,210470.750,224.500,204.500
TTLin1,210949.000,183.250,183.250
Opto1,210970.750,224.250,204.250
TTLin1,211448.750,183.250,183.250
Opto1,211470.250,224.250,204.250
TTLin1,211948.500,183.250,183.250
Opto1,211970.000,224.250,204.250
TTLin1,212448.250,183.250,183.250
Opto1,212469.750,224.250,204.250
TTLin1,212948.000,183.250,183.250
Opto1,212969.250,224.500,204.500
TTLin1,213447.500,183.250,183.250
Opto1,213469.250,224.250,204.250
TTLin1,213947.250,183.250,183.250
Opto1,213969.000,224.250,204.250
TTLin1,214447.000,183.250,183.250
Opto1,214468.500,224.500,204.500
TTLin1,214946.750,183.250,183.250
Opto1,214968.500,224.000,204.000
TTLin1,215446.500,183.250,183.250
Opto1,215467.750,224.750,204.750
TTLin1,215946.250,183.250,183.250
Opto1,215967.750,224.250,204.250
TTLin1,216446.000,183.000,183.000
Opto1,216467.500,224.250,204.250
TTLin1,216945.500,183.250,183.250
Opto1,216967.000,224.500,204.500
TTLin1,217445.250,183.250,183.250
Opto1,217466.750,224.500,204.500
TTLin1,217945.000,183.250,183.250
Opto1,217966.500,224.500,204.500
TTLin1,218445.000,183.000,183.000
Opto1,218466.250,224.500,204.500
TTLin1,218944.500,183.250,183.250
Opto1,218966.000,224.250,204.250
TTLin1,219444.250,183.250,183.250
Opto1,219465.750,224.250,204.250
TTLin1,219944.000,183.250,183.250
Opto1,219965.250,224.500,204.500
TTLin1,220443.750,183.250,183.250
Opto1,220465.000,224.250,204.250
TTLin1,220943.500,183.250,183.250
Opto1,220965.000,224.250,204.250
TTLin1,221443.250,183.250,183.250
Opto1,221464.500,224.500,204.500
TTLin1,221942.750,183.250,183.250
Opto1,221964.250,224.250,204.250
TTLin1,222442.500,183.250,183.250
Opto1,222464.000,224.250,204.250
TTLin1,222942.250,183.250,183.250
Opto1,222963.500,224.500,204.500
TTLin1,223442.000,183.250,183.250
Opto1,223463.250,224.500,204.500
TTLin1,223941.750,183.000,183.000
Opto1,223963.000,224.250,204.250
TTLin1,224441.250,183.250,183.250
Opto1,224462.750,224.500,204.500
TTLin1,224941.000,183.250,183.250
Opto1,224962.500,224.250,204.250
TTLin1,225441.000,183.000,183.000
Opto1,225462.250,224.500,204.500
TTLin1,225940.500,183.250,183.250
Opto1,225961.750,224.500,204.500
TTLin1,226440.250,183.250,183.250
Opto1,226461.750,224.500,204.500
TTLin1,226940.000,183.250,183.250
Opto1,226961.250,224.500,204.500
TTLin1,227439.750,183.250,183.250
Opto1,227461.000,224.500,204.500
TTLin1,227939.500,183.250,183.250
Opto1,227960.750,224.250,204.250
TTLin1,228439.000,183.250,183.250
Opto1,228460.500,224.250,204.250
TTLin1,228938.750,183.250,183.250
Opto1,228960.000,224.500,204.500
TTLin1,229438.500,183.250,183.250
Opto1,229460.000,224.250,204.250
TTLin1,229938.250,183.250,183.250
Opto1,229959.500,224.500,204.500
TTLin1,230438.000,183.000,183.000
Opto1,230459.250,224.500,204.500
TTLin1,230937.750,183.250,183.250
Opto1,230959.000,224.500,204.500
TTLin1,231437.500,183.250,183.250
Opto1,231458.750,224.500,204.500
TTLin1,231937.250,183.000,183.000
Opto1,231958.250,224.750,204.750
TTLin1,232436.750,183.250,183.250
Opto1,232458.250,224.250,204.250
TTLin1,232936.500,183.250,183.250
Opto1,232957.750,224.500,204.500
TTLin1,233436.250,183.250,183.250
Opto1,233457.500,224.500,204.500
TTLin1,233936.000,183.250,183.250
Opto1,233957.250,224.500,204.500
TTLin1,234435.750,183.000,183.000
Opto1,234457.000,224.500,204.500
TTLin1,234935.250,183.250,183.250
Opto1,234956.500,224.500,204.500
TTLin1,235435.000,183.250,183.250
Opto1,235456.500,224.250,204.250
TTLin1,235934.750,183.250,183.250
Opto1,235956.000,224.500,204.500
TTLin1,236434.500,183.250,183.250
Opto1,236455.750,224.500,204.500
TTLin1,236934.250,183.000,183.000
Opto1,236955.500,224.500,204.500
TTLin1,237433.750,183.250,183.250
Opto1,237455.250,224.500,204.500
TTLin1,237933.500,183.250,183.250
Opto1,237955.000,224.250,204.250
TTLin1,238433.250,183.250,183.250
Opto1,238454.500,224.500,204.500
TTLin1,238933.000,183.250,183.250
Opto1,238954.250,224.500,204.500
TTLin1,239432.750,183.250,183.250
Opto1,239454.250,224.250,204.250
TTLin1,239932.250,183.250,183.250
Opto1,239953.750,224.500,204.500
TTLin1,240432.000,183.250,183.250
Opto1,240453.500,224.500,204.500
TTLin1,240931.750,183.250,183.250
Opto1,240953.000,224.500,204.500
TTLin1,241431.500,183.250,183.250
Opto1,241452.750,224.500,204.500
TTLin1,241931.250,183.250,183.250
Opto1,241952.500,224.500,204.500
TTLin1,242431.000,183.000,183.000
Opto1,242452.250,224.500,204.500
TTLin1,242930.500,183.250,183.250
Opto1,242952.000,224.500,204.500
TTLin1,243430.250,183.500,183.500
Opto1,243451.750,224.250,204.250
TTLin1,243930.250,183.250,183.250
Opto1,243951.500,224.500,204.500
TTLin1,244430.000,183.250,183.250
Opto1,244451.250,224.250,204.250
TTLin1,244929.500,183.250,183.250
Opto1,244950.750,224.500,204.500
TTLin1,245429.250,183.250,183.250
Opto1,245450.750,224.250,204.250
TTLin1,245929.000,183.250,183.250
Opto1,245950.250,224.500,204.500
TTLin1,246428.750,183.250,183.250
Opto1,246450.000,224.500,204.500
TTLin1,246928.500,183.000,183.000
Opto1,246949.750,224.500,204.500
TTLin1,247428.000,183.250,183.250
Opto1,247449.500,224.250,204.250
TTLin1,247927.750,183.250,183.250
Opto1,247949.250,224.500,204.500
TTLin1,248427.500,183.250,183.250
Opto1,248449.000,224.250,204.250
TTLin1,248927.250,183.250,183.250
Opto1,248948.500,224.500,204.500
TTLin1,249427.000,183.250,183.250
Opto1,249448.250,224.500,204.500
TTLin1,249926.750,183.000,183.000
Opto1,249948.250,224.250,204.250
TTLin1,250426.250,183.250,183.250
Opto1,250447.750,224.250,204.250
TTLin1,250926.000,183.250,183.250
Opto1,250947.250,224.750,204.750
TTLin1,251425.750,183.250,183.250
Opto1,251447.250,224.250,204.250
TTLin1,251925.500,183.250,183.250
Opto1,251947.000,224.250,204.250
TTLin1,252425.250,183.000,183.000
Opto1,252446.500,224.500,204.500
TTLin1,252924.750,183.250,183.250
Opto1,252946.250,224.500,204.500
TTLin1,253424.500,183.250,183.250
Opto1,253446.000,224.250,204.250
TTLin1,253924.250,183.250,183.250
Opto1,253945.750,224.500,204.500
TTLin1,254424.000,183.250,183.250
Opto1,254445.500,224.250,204.250
TTLin1,254923.750,183.000,183.000
Opto1,254945.000,224.500,204.500
TTLin1,255423.250,183.250,183.250
Opto1,255444.750,224.500,204.500
TTLin1,255923.000,183.250,183.250
Opto1,255944.500,224.500,204.500
TTLin1,256422.750,183.250,183.250
Opto1,256444.250,224.500,204.500
TTLin1,256922.500,183.250,183.250
Opto1,256944.000,224.500,204.500
TTLin1,257422.250,183.250,183.250
Opto1,257443.500,224.500,204.500
TTLin1,257922.000,183.000,183.000
Opto1,257943.500,224.250,204.250
TTLin1,258421.500,183.250,183.250
Opto1,258443.250,224.250,204.250
TTLin1,258921.500,183.000,183.000
Opto1,258943.000,224.250,204.250
TTLin1,259421.000,183.250,183.250
Opto1,259442.500,224.500,204.500
TTLin1,259920.750,183.250,183.250
Opto1,259942.250,224.500,204.500
TTLin1,260420.500,183.250,183.250
Opto1,260442.000,224.250,204.250
TTLin1,260920.250,183.250,183.250
Opto1,260941.750,224.250,204.250
TTLin1,261420.000,183.250,183.250
Opto1,261441.500,224.250,204.250
TTLin1,261919.750,183.000,183.000
Opto1,261941.000,224.500,204.500
TTLin1,262419.250,183.250,183.250
Opto1,262440.750,224.500,204.500
TTLin1,262919.000,183.250,183.250
Opto1,262940.500,224.500,204.500
TTLin1,263418.750,183.250,183.250
Opto1,263440.250,224.500,204.500
TTLin1,263918.500,183.250,183.250
Opto1,263940.000,224.500,204.500
TTLin1,264418.250,183.250,183.250
Opto1,264439.500,224.500,204.500
TTLin1,264918.000,183.250,183.250
Opto1,264939.250,224.500,204.500
TTLin1,265417.750,183.000,183.000
Opto1,265439.250,224.250,204.250
TTLin1,265917.250,183.250,183.250
Opto1,265938.750,224.500,204.500
TTLin1,266417.000,183.250,183.250
Opto1,266438.500,224.250,204.250
TTLin1,266916.750,183.250,183.250
Opto1,266938.000,224.750,204.750
TTLin1,267416.500,183.250,183.250
Opto1,267438.000,224.500,204.500
TTLin1,267916.250,183.000,183.000
Opto1,267937.500,224.500,204.500
TTLin1,268415.750,183.250,183.250
Opto1,268437.500,224.250,204.250
TTLin1,268915.500,183.250,183.250
Opto1,268937.000,224.500,204.500
TTLin1,269415.250,183.250,183.250
Opto1,269436.750,224.500,204.500
TTLin1,269915.000,183.250,183.250
Opto1,269936.250,224.500,204.500
TTLin1,270414.750,183.000,183.000
Opto1,270436.250,224.250,204.250
TTLin1,270914.500,183.000,183.000
Opto1,270935.750,224.750,204.750
TTLin1,271414.250,183.000,183.000
Opto1,271435.750,224.250,204.250
TTLin1,271913.750,183.250,183.250
Opto1,271935.250,224.500,204.500
TTLin1,272413.500,183.250,183.250
Opto1,272435.000,224.500,204.500
TTLin1,272913.250,183.250,183.250
Opto1,272934.750,224.250,204.250
TTLin1,273413.000,183.250,183.250
Opto1,273434.500,224.250,204.250
TTLin1,273912.750,183.250,183.250
Opto1,273934.250,224.250,204.250
TTLin1,274412.500,183.500,183.500
Opto1,274433.750,224.500,204.500
TTLin1,274912.500,183.000,183.000
Opto1,274933.750,224.000,204.000
TTLin1,275412.000,183.250,183.250
Opto1,275433.250,224.500,204.500
TTLin1,275911.750,183.250,183.250
Opto1,275933.000,224.500,204.500
TTLin1,276411.500,183.250,183.250
Opto1,276432.500,224.500,204.500
TTLin1,276911.250,183.250,183.250
Opto1,276932.250,224.500,204.500
TTLin1,277411.000,183.250,183.250
Opto1,277432.000,224.500,204.500
TTLin1,277910.500,183.250,183.250
Opto1,277931.750,224.500,204.500
TTLin1,278410.250,183.250,183.250
Opto1,278431.500,224.500,204.500
TTLin1,278910.000,183.250,183.250
Opto1,278931.250,224.500,204.500
TTLin1,279409.750,183.250,183.250
Opto1,279431.000,224.250,204.250
TTLin1,279909.500,183.000,183.000
Opto1,279930.500,224.500,204.500
TTLin1,280409.000,183.250,183.250
Opto1,280430.500,224.250,204.250
TTLin1,280908.750,183.250,183.250
Opto1,280930.000,224.500,204.500
TTLin1,281408.500,183.250,183.250
Opto1,281429.750,224.500,204.500
TTLin1,281908.250,183.250,183.250
Opto1,281929.500,224.500,204.500
TTLin1,282408.000,183.250,183.250
Opto1,282429.250,224.500,204.500
TTLin1,282907.500,183.250,183.250
Opto1,282929.000,224.500,204.500
TTLin1,283407.250,183.250,183.250
Opto1,283428.750,224.250,204.250
TTLin1,283907.000,183.250,183.250
Opto1,283928.250,224.500,204.500
TTLin1,284406.750,183.250,183.250
Opto1,284428.000,224.500,204.500
TTLin1,284906.500,183.250,183.250
Opto1,284927.750,224.500,204.500
TTLin1,285406.250,183.000,183.000
Opto1,285427.500,224.500,204.500
TTLin1,285905.750,183.250,183.250
Opto1,285927.250,224.500,204.500
TTLin1,286405.500,183.250,183.250
Opto1,286427.000,224.500,204.500
TTLin1,286905.250,183.250,183.250
Opto1,286926.500,224.500,204.500
TTLin1,287405.000,183.250,183.250
Opto1,287426.250,224.500,204.500
TTLin1,287904.750,183.000,183.000
Opto1,287926.000,224.500,204.500
TTLin1,288404.250,183.250,183.250
Opto1,288425.750,224.250,204.250
TTLin1,288904.000,183.250,183.250
Opto1,288925.250,224.500,204.500
TTLin1,289403.750,183.250,183.250
Opto1,289425.250,224.500,204.500
TTLin1,289903.500,183.250,183.250
Opto1,289924.750,224.500,204.500
TTLin1,290403.250,183.250,183.250
Opto1,290424.750,224.250,204.250
TTLin1,290903.000,183.000,183.000
Opto1,290924.250,224.500,204.500
TTLin1,291402.500,183.250,183.250
Opto1,291424.000,224.500,204.500
TTLin1,291902.250,183.250,183.250
Opto1,291923.500,224.750,204.750
TTLin1,292402.000,183.250,183.250
Opto1,292423.250,224.500,204.500
TTLin1,292901.750,183.250,183.250
Opto1,292923.000,224.500,204.500
TTLin1,293401.500,183.250,183.250
Opto1,293422.750,224.250,204.250
TTLin1,293901.250,183.000,183.000
Opto1,293922.500,224.500,204.500
TTLin1,294400.750,183.250,183.250
Opto1,294422.250,224.250,204.250
TTLin1,294900.500,183.250,183.250
Opto1,294922.000,224.500,204.500
TTLin1,295400.250,183.250,183.250
Opto1,295421.750,224.500,204.500
TTLin1,295900.000,183.250,183.250
Opto1,295921.500,224.250,204.250
TTLin1,296399.500,183.250,183.250
Opto1,296421.250,224.250,204.250
TTLin1,296899.500,183.250,183.250
Opto1,296921.000,224.250,204.250
TTLin1,297399.250,183.250,183.250
Opto1,297420.500,224.500,204.500
TTLin1,297899.000,183.250,183.250
Opto1,297920.250,224.250,204.250
TTLin1,298398.750,183.250,183.250
Opto1,298420.000,224.500,204.500
TTLin1,298898.250,183.250,183.250
Opto1,298919.750,224.250,204.250
TTLin1,299398.000,183.250,183.250
Opto1,299419.500,224.250,204.250
TTLin1,299897.750,102.250,102.250
Opto1,299919.000,81.000,61.000
