Type,Onset,Duration,DurationCorrected
Opto1,193707.500,224.500,204.500
TTLin1,194184.750,5.000,5.000
Opto1,194207.500,224.250,204.250
TTLin1,194684.500,5.000,5.000
Opto1,194707.000,224.500,204.500
TTLin1,195184.250,5.250,5.250
Opto1,195206.750,224.250,204.250
TTLin1,195683.750,5.000,5.000
Opto1,195706.500,224.250,204.250
TTLin1,196183.500,5.000,5.000
Opto1,196206.000,224.500,204.500
TTLin1,196683.250,5.250,5.250
Opto1,196706.000,224.250,204.250
TTLin1,197183.000,5.000,5.000
Opto1,197205.750,224.250,204.250
TTLin1,197682.750,5.000,5.000
Opto1,197705.250,224.500,204.500
TTLin1,198182.250,5.000,5.000
Opto1,198205.000,224.500,204.500
TTLin1,198697.500,5.000,5.000
Opto1,198721.500,224.250,204.250
TTLin1,199197.250,5.250,5.250
Opto1,199221.000,224.500,204.500
TTLin1,199697.250,5.000,5.000
Opto1,199721.000,224.000,204.000
TTLin1,200196.750,5.250,5.250
Opto1,200220.750,224.000,204.000
TTLin1,200697.000,5.000,5.000
Opto1,200720.250,224.250,204.250
TTLin1,201196.750,5.250,5.250
Opto1,201220.000,224.250,204.250
TTLin1,201696.500,5.000,5.000
Opto1,201719.500,224.500,204.500
TTLin1,202196.000,5.250,5.250
Opto1,202219.500,224.000,204.000
TTLin1,202696.000,5.000,5.000
Opto1,202719.250,224.250,204.250
TTLin1,203195.500,5.250,5.250
Opto1,203218.750,224.250,204.250
TTLin1,203695.250,5.000,5.000
Opto1,203718.500,224.250,204.250
TTLin1,204195.000,5.000,5.000
Opto1,204218.000,224.500,204.500
TTLin1,204694.750,5.000,5.000
Opto1,204718.000,224.500,204.500
TTLin1,205194.250,5.000,5.000
Opto1,205217.750,224.250,204.250
TTLin1,205694.000,5.000,5.000
Opto1,205717.500,224.250,204.250
TTLin1,206193.750,5.000,5.000
Opto1,206217.250,224.250,204.250
TTLin1,206693.250,5.000,5.000
Opto1,206716.750,224.250,204.250
TTLin1,207193.250,5.000,5.000
Opto1,207216.500,224.250,204.250
TTLin1,207693.000,5.000,5.000
Opto1,207716.250,224.250,204.250
TTLin1,208192.500,5.000,5.000
Opto1,208216.000,224.250,204.250
TTLin1,208692.250,5.000,5.000
Opto1,208715.500,224.250,204.250
TTLin1,209192.000,5.000,5.000
Opto1,209215.250,224.250,204.250
TTLin1,209691.500,5.250,5.250
Opto1,209715.000,224.500,204.500
TTLin1,210191.500,5.000,5.000
Opto1,210214.750,224.250,204.250
TTLin1,210707.000,5.250,5.250
Opto1,210731.000,224.500,204.500
TTLin1,211207.250,5.250,5.250
Opto1,211231.000,224.250,204.250
TTLin1,211706.750,5.000,5.000
Opto1,211730.500,224.250,204.250
TTLin1,212206.500,5.000,5.000
Opto1,212230.250,224.250,204.250
TTLin1,212721.500,5.000,5.000
Opto1,212746.750,224.250,204.250
TTLin1,213221.250,5.000,5.000
Opto1,213246.250,224.500,204.500
TTLin1,213721.000,5.250,5.250
Opto1,213746.250,224.000,204.000
TTLin1,214221.500,5.000,5.000
Opto1,214245.750,224.250,204.250
TTLin1,214721.000,5.000,5.000
Opto1,214745.500,224.250,204.250
TTLin1,215221.250,5.250,5.250
Opto1,215245.250,224.000,204.000
TTLin1,215721.000,5.000,5.000
Opto1,215744.750,224.250,204.250
TTLin1,216220.750,5.000,5.000
Opto1,216244.750,224.000,204.000
TTLin1,216720.500,5.000,5.000
Opto1,216744.250,224.500,204.500
TTLin1,217220.250,5.000,5.000
Opto1,217244.000,224.250,204.250
TTLin1,217720.000,5.000,5.000
Opto1,217743.750,224.500,204.500
TTLin1,218220.000,5.250,5.250
Opto1,218243.250,224.500,204.500
TTLin1,218720.000,5.000,5.000
Opto1,218743.000,224.500,204.500
TTLin1,219219.500,5.000,5.000
Opto1,219243.000,224.250,204.250
TTLin1,219719.000,5.250,5.250
Opto1,219742.500,224.250,204.250
TTLin1,220219.000,5.250,5.250
Opto1,220242.250,224.500,204.500
TTLin1,220718.750,5.250,5.250
Opto1,220742.000,224.250,204.250
TTLin1,221218.500,5.000,5.000
Opto1,221241.750,224.250,204.250
TTLin1,221718.250,5.000,5.000
Opto1,221741.250,224.500,204.500
TTLin1,222217.750,5.250,5.250
Opto1,222241.000,224.500,204.500
TTLin1,222730.250,5.000,5.000
Opto1,222757.500,224.250,204.250
TTLin1,223230.250,5.000,5.000
Opto1,223257.250,224.500,204.500
TTLin1,223730.000,5.000,5.000
Opto1,223756.750,224.500,204.500
TTLin1,224231.250,5.000,5.000
Opto1,224256.500,224.250,204.250
TTLin1,224731.250,5.250,5.250
Opto1,224756.250,224.500,204.500
TTLin1,225231.250,5.250,5.250
Opto1,225256.250,224.250,204.250
TTLin1,225731.000,5.000,5.000
Opto1,225755.750,224.250,204.250
TTLin1,226231.250,5.000,5.000
Opto1,226255.500,224.250,204.250
TTLin1,226731.000,5.250,5.250
Opto1,226755.000,224.500,204.500
TTLin1,227230.750,5.000,5.000
Opto1,227255.000,224.250,204.250
TTLin1,227730.750,5.000,5.000
Opto1,227754.750,224.250,204.250
TTLin1,228230.500,5.250,5.250
Opto1,228254.250,224.500,204.500
TTLin1,228730.250,5.000,5.000
Opto1,228754.000,224.250,204.250
TTLin1,229230.000,5.000,5.000
Opto1,229253.750,224.250,204.250
TTLin1,229729.500,5.250,5.250
Opto1,229753.500,224.250,204.250
TTLin1,230229.250,5.000,5.000
Opto1,230253.250,224.250,204.250
TTLin1,230729.250,5.000,5.000
Opto1,230753.000,274.000,254.000
TTLin1,231275.500,5.250,5.250
Opto1,231302.500,224.250,204.250
TTLin1,231775.000,5.250,5.250
Opto1,231802.250,224.250,204.250
TTLin1,232276.250,5.000,5.000
Opto1,232302.000,224.250,204.250
TTLin1,232776.000,5.000,5.000
Opto1,232801.500,224.500,204.500
TTLin1,233276.250,5.000,5.000
Opto1,233301.500,224.250,204.250
TTLin1,233776.250,5.250,5.250
Opto1,233801.000,224.500,204.500
TTLin1,234276.250,5.000,5.000
Opto1,234300.750,224.250,204.250
TTLin1,234792.250,5.000,5.000
Opto1,234817.250,224.250,204.250
TTLin1,235292.750,5.000,5.000
Opto1,235316.750,224.500,204.500
TTLin1,235792.500,5.000,5.000
Opto1,235816.500,224.500,204.500
TTLin1,236292.250,5.000,5.000
Opto1,236316.500,224.250,204.250
TTLin1,236792.250,5.000,5.000
Opto1,236816.000,224.250,204.250
TTLin1,237292.000,5.250,5.250
Opto1,237315.750,224.250,204.250
TTLin1,237791.750,5.000,5.000
Opto1,237815.500,224.250,204.250
TTLin1,238291.500,5.000,5.000
Opto1,238315.000,224.500,204.500
TTLin1,238791.250,5.000,5.000
Opto1,238814.750,224.500,204.500
TTLin1,239291.000,5.250,5.250
Opto1,239314.750,224.250,204.250
TTLin1,239790.750,5.000,5.000
Opto1,239814.250,224.500,204.500
TTLin1,240290.500,5.000,5.000
Opto1,240314.000,224.250,204.250
TTLin1,240790.250,5.000,5.000
Opto1,240813.750,224.250,204.250
TTLin1,241290.000,5.000,5.000
Opto1,241313.250,224.500,204.500
TTLin1,241789.500,5.000,5.000
Opto1,241813.000,224.500,204.500
TTLin1,242289.250,5.250,5.250
Opto1,242313.000,224.250,204.250
TTLin1,242789.000,5.000,5.000
Opto1,242812.500,224.500,204.500
TTLin1,243288.750,5.000,5.000
Opto1,243312.250,224.500,204.500
TTLin1,243788.500,5.000,5.000
Opto1,243812.000,224.500,204.500
TTLin1,244288.250,5.000,5.000
Opto1,244311.750,224.250,204.250
TTLin1,244787.750,5.000,5.000
Opto1,244811.250,224.500,204.500
TTLin1,245287.500,5.000,5.000
Opto1,245311.000,224.500,204.500
TTLin1,245803.000,5.000,5.000
Opto1,245827.500,224.250,204.250
TTLin1,246302.750,5.000,5.000
Opto1,246327.250,224.250,204.250
TTLin1,246818.500,5.000,5.000
Opto1,246843.500,224.500,204.500
TTLin1,247319.000,5.000,5.000
Opto1,247343.250,224.500,204.500
TTLin1,247819.000,5.000,5.000
Opto1,247843.000,224.250,204.250
TTLin1,248318.750,5.250,5.250
Opto1,248342.750,224.250,204.250
TTLin1,248819.000,5.250,5.250
Opto1,248842.500,224.250,204.250
TTLin1,249318.750,5.000,5.000
Opto1,249342.000,224.500,204.500
TTLin1,249818.500,5.000,5.000
Opto1,249842.000,224.250,204.250
TTLin1,250318.250,5.000,5.000
Opto1,250341.500,224.500,204.500
TTLin1,250818.000,5.000,5.000
Opto1,250841.250,224.250,204.250
TTLin1,251317.500,5.000,5.000
Opto1,251340.750,224.500,204.500
TTLin1,251817.250,5.000,5.000
Opto1,251840.500,224.250,204.250
TTLin1,252316.750,5.250,5.250
Opto1,252340.250,224.500,204.500
TTLin1,252816.750,5.000,5.000
Opto1,252840.000,224.250,204.250
TTLin1,253316.250,5.000,5.000
Opto1,253339.750,224.250,204.250
TTLin1,253816.000,5.000,5.000
Opto1,253839.500,224.500,204.500
TTLin1,254315.750,5.000,5.000
Opto1,254339.250,224.250,204.250
TTLin1,254815.500,5.000,5.000
Opto1,254838.750,224.500,204.500
TTLin1,255315.250,5.000,5.000
Opto1,255338.750,224.000,204.000
TTLin1,255814.750,5.000,5.000
Opto1,255838.250,224.500,204.500
TTLin1,256314.500,5.250,5.250
Opto1,256338.000,224.500,204.500
TTLin1,256814.250,5.000,5.000
Opto1,256837.750,224.250,204.250
TTLin1,257314.000,5.000,5.000
Opto1,257337.250,224.750,204.750
TTLin1,257813.750,5.000,5.000
Opto1,257837.250,224.250,204.250
TTLin1,258313.250,5.000,5.000
Opto1,258337.000,224.250,204.250
TTLin1,258829.750,5.000,5.000
Opto1,258853.000,224.750,204.750
TTLin1,259329.500,5.000,5.000
Opto1,259353.000,224.250,204.250
TTLin1,259829.000,5.250,5.250
Opto1,259852.500,224.500,204.500
TTLin1,260328.750,5.000,5.000
Opto1,260352.250,224.500,204.500
TTLin1,260828.750,5.250,5.250
Opto1,260852.250,224.000,204.000
TTLin1,261328.500,5.250,5.250
Opto1,261352.000,224.250,204.250
TTLin1,261828.250,5.250,5.250
Opto1,261851.500,224.250,204.250
TTLin1,262328.000,5.000,5.000
Opto1,262351.000,224.750,204.750
TTLin1,262827.750,5.250,5.250
Opto1,262851.000,224.000,204.000
TTLin1,263327.500,5.000,5.000
Opto1,263350.500,224.500,204.500
TTLin1,263827.000,5.000,5.000
Opto1,263850.500,224.000,204.000
TTLin1,264326.750,5.000,5.000
Opto1,264350.000,224.500,204.500
TTLin1,264826.500,5.000,5.000
Opto1,264849.750,224.250,204.250
TTLin1,265326.250,5.250,5.250
Opto1,265349.500,224.500,204.500
TTLin1,265826.000,5.000,5.000
Opto1,265849.250,224.250,204.250
TTLin1,266325.500,5.000,5.000
Opto1,266349.000,224.250,204.250
TTLin1,266825.500,5.000,5.000
Opto1,266848.500,224.500,204.500
TTLin1,267325.250,5.000,5.000
Opto1,267348.500,224.000,204.000
TTLin1,267824.750,5.250,5.250
Opto1,267848.000,224.250,204.250
TTLin1,268324.500,5.000,5.000
Opto1,268347.750,224.500,204.500
TTLin1,268824.000,5.250,5.250
Opto1,268847.500,224.250,204.250
TTLin1,269324.000,5.000,5.000
Opto1,269347.250,224.250,204.250
TTLin1,269823.750,5.000,5.000
Opto1,269847.000,224.250,204.250
TTLin1,270323.250,5.000,5.000
Opto1,270346.500,224.500,204.500
TTLin1,270836.500,5.000,5.000
Opto1,270862.750,224.500,204.500
TTLin1,271336.250,5.000,5.000
Opto1,271362.500,224.500,204.500
TTLin1,271837.250,5.000,5.000
Opto1,271862.500,224.250,204.250
TTLin1,272337.000,5.250,5.250
Opto1,272362.250,224.250,204.250
TTLin1,272852.500,5.000,5.000
Opto1,272878.250,224.500,204.500
TTLin1,273352.250,5.000,5.000
Opto1,273378.250,224.250,204.250
TTLin1,273852.000,5.000,5.000
Opto1,273878.000,224.250,204.250
TTLin1,274351.750,5.000,5.000
Opto1,274377.500,224.250,204.250
TTLin1,274852.500,5.000,5.000
Opto1,274877.250,224.250,204.250
TTLin1,275352.500,5.000,5.000
Opto1,275377.000,224.500,204.500
TTLin1,275852.250,5.250,5.250
Opto1,275876.750,224.250,204.250
TTLin1,276352.250,5.250,5.250
Opto1,276376.250,224.500,204.500
TTLin1,276852.000,5.250,5.250
Opto1,276876.250,224.250,204.250
TTLin1,277352.000,5.000,5.000
Opto1,277375.750,224.500,204.500
TTLin1,277852.250,5.250,5.250
Opto1,277875.500,224.500,204.500
TTLin1,278352.000,5.250,5.250
Opto1,278375.250,224.250,204.250
TTLin1,278851.750,5.000,5.000
Opto1,278875.000,224.250,204.250
TTLin1,279351.500,5.000,5.000
Opto1,279374.750,224.250,204.250
TTLin1,279851.000,5.000,5.000
Opto1,279874.500,224.250,204.250
TTLin1,280350.750,5.000,5.000
Opto1,280374.000,224.500,204.500
TTLin1,280850.500,5.000,5.000
Opto1,280873.750,224.500,204.500
TTLin1,281350.250,5.000,5.000
Opto1,281373.750,224.000,204.000
TTLin1,281850.000,5.000,5.000
Opto1,281873.250,224.250,204.250
TTLin1,282349.750,5.000,5.000
Opto1,282373.000,224.250,204.250
TTLin1,282865.500,5.000,5.000
Opto1,282889.500,224.250,204.250
TTLin1,283365.500,5.250,5.250
Opto1,283389.000,224.500,204.500
TTLin1,283865.250,5.000,5.000
Opto1,283888.750,224.250,204.250
TTLin1,284365.000,5.000,5.000
Opto1,284388.500,224.250,204.250
TTLin1,284864.750,5.000,5.000
Opto1,284888.250,224.250,204.250
TTLin1,285364.500,5.000,5.000
Opto1,285388.000,224.250,204.250
TTLin1,285864.250,5.250,5.250
Opto1,285887.750,224.000,204.000
TTLin1,286364.000,5.000,5.000
Opto1,286387.250,224.250,204.250
TTLin1,286863.750,5.000,5.000
Opto1,286887.000,224.250,204.250
TTLin1,287363.250,5.250,5.250
Opto1,287386.750,224.250,204.250
TTLin1,287863.250,5.000,5.000
Opto1,287886.250,224.500,204.500
TTLin1,288362.750,5.250,5.250
Opto1,288386.250,224.250,204.250
TTLin1,288862.500,5.000,5.000
Opto1,288886.000,224.250,204.250
TTLin1,289362.250,5.000,5.000
Opto1,289385.500,224.250,204.250
TTLin1,289861.750,5.250,5.250
Opto1,289885.250,224.250,204.250
TTLin1,290361.500,5.000,5.000
Opto1,290385.000,224.250,204.250
TTLin1,290861.250,5.000,5.000
Opto1,290884.750,224.250,204.250
TTLin1,291361.000,5.000,5.000
Opto1,291384.500,224.250,204.250
TTLin1,291860.750,5.000,5.000
Opto1,291884.000,224.250,204.250
TTLin1,292360.500,5.000,5.000
Opto1,292384.000,224.250,204.250
TTLin1,292860.000,5.000,5.000
Opto1,292883.750,224.000,204.000
TTLin1,293359.750,5.000,5.000
Opto1,293383.250,224.250,204.250
TTLin1,293873.250,5.250,5.250
Opto1,293899.500,224.250,204.250
TTLin1,294373.000,5.000,5.000
Opto1,294399.250,224.500,204.500
TTLin1,294889.500,5.000,5.000
Opto1,294915.750,224.250,204.250
TTLin1,295390.250,5.000,5.000
Opto1,295415.500,224.250,204.250
TTLin1,295890.250,5.000,5.000
Opto1,295915.000,224.500,204.500
TTLin1,296390.500,5.250,5.250
Opto1,296415.000,224.250,204.250
TTLin1,296904.250,5.000,5.000
Opto1,296931.250,224.250,204.250
TTLin1,297404.000,5.000,5.000
Opto1,297431.000,224.250,204.250
TTLin1,297903.750,5.000,5.000
Opto1,297930.750,224.250,204.250
TTLin1,298405.000,5.000,5.000
Opto1,298430.250,224.500,204.500
TTLin1,298904.750,5.250,5.250
Opto1,298930.000,224.500,204.500
TTLin1,299405.250,5.250,5.250
Opto1,299429.750,224.250,204.250
TTLin1,299906.250,5.000,5.000
Opto1,299929.500,70.500,50.500
