Type,Onset,Duration,DurationCorrected
Opto1,96631.750,224.500,204.500
TTLin1,97103.500,184.500,184.500
Opto1,97131.500,224.500,204.500
TTLin1,97604.500,183.500,183.500
Opto1,97631.250,224.500,204.500
TTLin1,98104.500,183.250,183.250
Opto1,98131.000,224.250,204.250
TTLin1,98605.000,183.250,183.250
Opto1,98630.500,224.250,204.250
TTLin1,99105.500,183.250,183.250
Opto1,99130.500,224.250,204.250
TTLin1,99605.750,183.250,183.250
Opto1,99630.000,224.500,204.500
TTLin1,100105.500,183.000,183.000
Opto1,100129.750,224.500,204.500
TTLin1,100605.000,183.250,183.250
Opto1,100629.500,224.250,204.250
TTLin1,101104.750,183.250,183.250
Opto1,101129.250,224.250,204.250
TTLin1,101619.750,183.250,183.250
Opto1,101645.500,224.500,204.500
TTLin1,102119.500,183.250,183.250
Opto1,102145.250,224.500,204.500
TTLin1,102619.250,183.250,183.250
Opto1,102645.000,224.250,204.250
TTLin1,103119.500,183.250,183.250
Opto1,103144.750,224.500,204.500
TTLin1,103619.250,183.250,183.250
Opto1,103644.500,224.250,204.250
TTLin1,104119.000,183.250,183.250
Opto1,104144.000,224.500,204.500
TTLin1,104618.750,183.250,183.250
Opto1,104643.750,224.500,204.500
TTLin1,105118.500,183.250,183.250
Opto1,105143.500,224.500,204.500
TTLin1,105618.250,183.000,183.000
Opto1,105643.250,224.500,204.500
TTLin1,106118.000,183.000,183.000
Opto1,106142.750,224.500,204.500
TTLin1,106634.500,183.250,183.250
Opto1,106659.500,224.250,204.250
TTLin1,107134.250,183.250,183.250
Opto1,107159.000,224.500,204.500
TTLin1,107634.000,183.250,183.250
Opto1,107658.750,224.250,204.250
TTLin1,108134.000,183.250,183.250
Opto1,108158.500,224.250,204.250
TTLin1,108633.500,183.250,183.250
Opto1,108658.000,224.500,204.500
TTLin1,109133.250,183.250,183.250
Opto1,109157.750,224.250,204.250
TTLin1,109634.250,183.000,183.000
Opto1,109657.500,224.500,204.500
TTLin1,110133.750,183.250,183.250
Opto1,110157.250,224.500,204.500
TTLin1,110633.500,183.250,183.250
Opto1,110657.000,224.250,204.250
TTLin1,111133.250,183.250,183.250
Opto1,111156.750,224.500,204.500
TTLin1,111633.000,183.250,183.250
Opto1,111656.250,224.500,204.500
TTLin1,112132.750,183.000,183.000
Opto1,112156.000,224.500,204.500
TTLin1,112632.250,183.250,183.250
Opto1,112655.750,224.500,204.500
TTLin1,113132.000,183.250,183.250
Opto1,113155.500,224.500,204.500
TTLin1,113631.750,183.250,183.250
Opto1,113655.250,224.250,204.250
TTLin1,114131.500,183.250,183.250
Opto1,114155.000,224.250,204.250
TTLin1,114631.250,183.000,183.000
Opto1,114654.500,224.500,204.500
TTLin1,115130.750,183.250,183.250
Opto1,115154.500,224.250,204.250
TTLin1,115630.500,183.250,183.250
Opto1,115654.000,224.500,204.500
TTLin1,116130.250,183.250,183.250
Opto1,116154.000,224.000,204.000
TTLin1,116630.000,183.250,183.250
Opto1,116653.250,224.750,204.750
TTLin1,117129.750,183.250,183.250
Opto1,117153.250,224.500,204.500
TTLin1,117629.250,183.500,183.500
Opto1,117653.000,224.250,204.250
TTLin1,118129.000,183.250,183.250
Opto1,118152.750,224.250,204.250
TTLin1,118628.750,183.250,183.250
Opto1,118652.500,224.500,204.500
TTLin1,119128.500,183.250,183.250
Opto1,119152.000,224.500,204.500
TTLin1,119628.250,183.250,183.250
Opto1,119651.750,224.500,204.500
TTLin1,120141.000,183.250,183.250
Opto1,120168.250,224.250,204.250
TTLin1,120640.750,183.250,183.250
Opto1,120668.000,224.250,204.250
TTLin1,121140.500,183.250,183.250
Opto1,121167.500,224.500,204.500
TTLin1,121640.250,184.500,184.500
Opto1,121667.250,224.500,204.500
TTLin1,122141.250,183.000,183.000
Opto1,122167.000,224.500,204.500
TTLin1,122640.750,184.000,184.000
Opto1,122666.750,224.250,204.250
TTLin1,123141.750,183.250,183.250
Opto1,123166.250,224.750,204.750
TTLin1,123641.500,183.250,183.250
Opto1,123666.000,224.500,204.500
TTLin1,124141.250,183.250,183.250
Opto1,124165.750,224.500,204.500
TTLin1,124641.000,183.250,183.250
Opto1,124665.500,224.500,204.500
TTLin1,125140.750,183.250,183.250
Opto1,125165.000,224.750,204.750
TTLin1,125640.500,183.250,183.250
Opto1,125665.000,224.500,204.500
TTLin1,126140.500,183.250,183.250
Opto1,126164.500,224.750,204.750
TTLin1,126640.250,183.250,183.250
Opto1,126664.500,224.250,204.250
TTLin1,127140.000,183.250,183.250
Opto1,127164.000,224.500,204.500
TTLin1,127639.500,183.250,183.250
Opto1,127663.750,224.500,204.500
TTLin1,128139.250,183.250,183.250
Opto1,128163.500,224.500,204.500
TTLin1,128639.000,183.250,183.250
Opto1,128663.250,224.250,204.250
TTLin1,129140.000,183.250,183.250
Opto1,129163.000,224.250,204.250
TTLin1,129639.750,183.250,183.250
Opto1,129662.750,224.250,204.250
TTLin1,130139.500,183.000,183.000
Opto1,130162.250,224.500,204.500
TTLin1,130653.750,183.500,183.500
Opto1,130678.750,224.500,204.500
TTLin1,131154.000,183.000,183.000
Opto1,131178.500,224.250,204.250
TTLin1,131653.500,183.250,183.250
Opto1,131678.250,224.250,204.250
TTLin1,132168.750,183.000,183.000
Opto1,132194.500,224.500,204.500
TTLin1,132668.250,183.250,183.250
Opto1,132694.250,224.500,204.500
TTLin1,133168.000,183.250,183.250
Opto1,133193.750,224.500,204.500
TTLin1,133667.750,183.250,183.250
Opto1,133693.750,224.250,204.250
TTLin1,134168.000,183.000,183.000
Opto1,134193.500,224.250,204.250
TTLin1,134667.750,183.250,183.250
Opto1,134693.250,224.250,204.250
TTLin1,135183.250,183.250,183.250
Opto1,135209.500,224.500,204.500
TTLin1,135683.000,183.250,183.250
Opto1,135709.250,224.500,204.500
TTLin1,136182.750,183.000,183.000
Opto1,136209.000,224.250,204.250
TTLin1,136682.250,183.250,183.250
Opto1,136708.500,224.250,204.250
TTLin1,137182.750,183.250,183.250
Opto1,137208.250,224.500,204.500
TTLin1,137682.500,183.250,183.250
Opto1,137708.000,224.500,204.500
TTLin1,138183.750,183.250,183.250
Opto1,138207.500,224.500,204.500
TTLin1,138683.500,183.000,183.000
Opto1,138707.250,224.750,204.750
TTLin1,139183.000,183.250,183.250
Opto1,139207.250,224.250,204.250
