subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
34,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
34,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
34,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
34,4,1,fr,3065,fr_localizer-16_0p82.wav,17882
34,5,1,fr,3796,fr_localizer-23_0p82.wav,22247
34,6,1,fr,2860,fr_localizer-05_0p82.wav,27343
34,7,2,wol,2881,wol3162_22050_1p15_LPF.wav,35203
34,8,2,wol,3496,wol3192_22050_1p15_LPF.wav,39384
34,9,2,wol,2754,wol3153_22050_1p15_LPF.wav,44180
34,10,3,ch,3013,ch_localizer_14_shorten_88.wav,51934
34,11,3,ch,4544,ch_localizer_12_shorten_82.wav,56247
34,12,3,ch,2773,ch_localizer_07_trim88.wav,62091
34,13,4,fr,3545,fr_localizer-02_0p82.wav,69864
34,14,4,fr,3097,fr_localizer-15_0p82.wav,74709
34,15,4,fr,2719,fr_localizer-01_0p82.wav,79106
34,16,5,wol,2467,wol3156_22050_1p15_LPF.wav,86825
34,17,5,wol,3636,wol3206_22050_1p15_LPF.wav,90592
34,18,5,wol,3411,wol3175_22050_1p15_LPF.wav,95528
34,19,6,ch,3099,ch_localizer_13_shorten_85.wav,103939
34,20,6,ch,3524,ch_localizer_09_shorten_87.wav,108338
34,21,6,ch,2862,ch_localizer_24_shorten_822.wav,113162
34,22,7,fr,4238,fr_localizer-22_0p82.wav,121024
34,23,7,fr,3709,fr_localizer-18-2_0p82.wav,126562
34,24,7,fr,3380,fr_localizer-17_0p82.wav,131571
34,25,8,wol,3122,wol3165_22050_1p15_LPF.wav,139951
34,26,8,wol,2869,wol3154_22050_1p15_LPF.wav,144373
34,27,8,wol,3494,wol3184_22050_1p15_LPF.wav,148542
34,28,9,ch,3288,ch_localizer_03_shorten86.wav,157036
34,29,9,ch,3950,ch_localizer_08_shorten_80.wav,161624
34,30,9,ch,3419,ch_localizer_20_shorten_85.wav,166874
34,31,10,fr,2728,fr_localizer-07-2_0p82.wav,175293
34,32,10,fr,3458,fr_localizer-13_0p82.wav,179321
34,33,10,fr,3225,fr_localizer-11_0p82.wav,184079
34,34,11,wol,3098,wol3161_22050_1p15_LPF.wav,192304
34,35,11,wol,4198,wol3214_22050_1p15_LPF.wav,196702
34,36,11,wol,3249,wol3186_22050_1p15_LPF.wav,202200
34,37,12,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,210449
34,38,12,ch,3183,ch_localizer_22_shorten_86.wav,214778
34,39,12,ch,3061,ch_localizer_16_shorten_85.wav,219261
34,40,13,fr,3362,fr_localizer-10_0p82.wav,227322
34,41,13,fr,2846,fr_localizer-04_0p82.wav,231984
34,42,13,fr,3047,fr_localizer-03-2_0p82.wav,236130
34,43,14,wol,3540,wol3201_22050_1p15_LPF.wav,244177
34,44,14,wol,3200,wol3168_22050_1p15_LPF.wav,249017
34,45,14,wol,3319,wol3187_22050_1p15_LPF.wav,253517
34,46,15,ch,3249,ch_localizer_10_shorten_90.wav,261836
34,47,15,ch,3607,ch_localizer_11_shorten_88.wav,266385
34,48,15,ch,2715,ch_localizer_18.wav,271292
34,49,16,fr,3384,fr_localizer-19.wav,279007
34,50,16,fr,2792,fr_localizer-06_0p82.wav,283691
34,51,16,fr,3577,fr_localizer-20_0p82.wav,287783
34,52,17,wol,3336,wol3167_22050_1p15_LPF.wav,296360
34,53,17,wol,3200,wol3178_22050_1p15_LPF.wav,300996
34,54,17,wol,2860,wol3157_22050_1p15_LPF.wav,305496
34,55,18,ch,3421,ch_localizer_01_873.wav,313356
34,56,18,ch,2994,ch_localizer_02_876.wav,318077
34,57,18,ch,3654,ch_localizer_05_875.wav,322371
34,58,99,,1000,silent-1sec.wav,331025
