subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
37,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
37,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
37,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
37,4,1,fr,2728,fr_localizer-07-2_0p82.wav,17882
37,5,1,fr,3458,fr_localizer-13_0p82.wav,21910
37,6,1,fr,3225,fr_localizer-11_0p82.wav,26668
37,7,2,ch,3288,ch_localizer_03_shorten86.wav,34893
37,8,2,ch,3950,ch_localizer_08_shorten_80.wav,39481
37,9,2,ch,3419,ch_localizer_20_shorten_85.wav,44731
37,10,3,wol,3098,wol3161_22050_1p15_LPF.wav,53150
37,11,3,wol,4198,wol3214_22050_1p15_LPF.wav,57548
37,12,3,wol,3249,wol3186_22050_1p15_LPF.wav,63046
37,13,4,fr,4238,fr_localizer-22_0p82.wav,71295
37,14,4,fr,3709,fr_localizer-18-2_0p82.wav,76833
37,15,4,fr,3380,fr_localizer-17_0p82.wav,81842
37,16,5,ch,3249,ch_localizer_10_shorten_90.wav,90222
37,17,5,ch,3607,ch_localizer_11_shorten_88.wav,94771
37,18,5,ch,2715,ch_localizer_18.wav,99678
37,19,6,wol,3122,wol3165_22050_1p15_LPF.wav,107393
37,20,6,wol,2869,wol3154_22050_1p15_LPF.wav,111815
37,21,6,wol,3494,wol3184_22050_1p15_LPF.wav,115984
37,22,7,fr,3545,fr_localizer-02_0p82.wav,124478
37,23,7,fr,3097,fr_localizer-15_0p82.wav,129323
37,24,7,fr,2719,fr_localizer-01_0p82.wav,133720
37,25,8,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,141439
37,26,8,ch,3183,ch_localizer_22_shorten_86.wav,145768
37,27,8,ch,3061,ch_localizer_16_shorten_85.wav,150251
37,28,9,wol,2881,wol3162_22050_1p15_LPF.wav,158312
37,29,9,wol,3496,wol3192_22050_1p15_LPF.wav,162493
37,30,9,wol,2754,wol3153_22050_1p15_LPF.wav,167289
37,31,10,fr,3362,fr_localizer-10_0p82.wav,175043
37,32,10,fr,2846,fr_localizer-04_0p82.wav,179705
37,33,10,fr,3047,fr_localizer-03-2_0p82.wav,183851
37,34,11,ch,3421,ch_localizer_01_873.wav,191898
37,35,11,ch,2994,ch_localizer_02_876.wav,196619
37,36,11,ch,3654,ch_localizer_05_875.wav,200913
37,37,12,wol,2467,wol3156_22050_1p15_LPF.wav,209567
37,38,12,wol,3636,wol3206_22050_1p15_LPF.wav,213334
37,39,12,wol,3411,wol3175_22050_1p15_LPF.wav,218270
37,40,13,fr,3065,fr_localizer-16_0p82.wav,226681
37,41,13,fr,3796,fr_localizer-23_0p82.wav,231046
37,42,13,fr,2860,fr_localizer-05_0p82.wav,236142
37,43,14,ch,3013,ch_localizer_14_shorten_88.wav,244002
37,44,14,ch,4544,ch_localizer_12_shorten_82.wav,248315
37,45,14,ch,2773,ch_localizer_07_trim88.wav,254159
37,46,15,wol,3336,wol3167_22050_1p15_LPF.wav,261932
37,47,15,wol,3200,wol3178_22050_1p15_LPF.wav,266568
37,48,15,wol,2860,wol3157_22050_1p15_LPF.wav,271068
37,49,16,fr,3384,fr_localizer-19.wav,278928
37,50,16,fr,2792,fr_localizer-06_0p82.wav,283612
37,51,16,fr,3577,fr_localizer-20_0p82.wav,287704
37,52,17,ch,3099,ch_localizer_13_shorten_85.wav,296281
37,53,17,ch,3524,ch_localizer_09_shorten_87.wav,300680
37,54,17,ch,2862,ch_localizer_24_shorten_822.wav,305504
37,55,18,wol,3540,wol3201_22050_1p15_LPF.wav,313366
37,56,18,wol,3200,wol3168_22050_1p15_LPF.wav,318206
37,57,18,wol,3319,wol3187_22050_1p15_LPF.wav,322706
37,58,99,,1000,silent-1sec.wav,331025
