subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
47,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
47,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
47,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
47,4,1,wol,2467,wol3156_22050_1p15_LPF.wav,17882
47,5,1,wol,3636,wol3206_22050_1p15_LPF.wav,21649
47,6,1,wol,3411,wol3175_22050_1p15_LPF.wav,26585
47,7,2,fr,3384,fr_localizer-19.wav,34996
47,8,2,fr,2792,fr_localizer-06_0p82.wav,39680
47,9,2,fr,3577,fr_localizer-20_0p82.wav,43772
47,10,3,ch,3013,ch_localizer_14_shorten_88.wav,52349
47,11,3,ch,4544,ch_localizer_12_shorten_82.wav,56662
47,12,3,ch,2773,ch_localizer_07_trim88.wav,62506
47,13,4,wol,3336,wol3167_22050_1p15_LPF.wav,70279
47,14,4,wol,3200,wol3178_22050_1p15_LPF.wav,74915
47,15,4,wol,2860,wol3157_22050_1p15_LPF.wav,79415
47,16,5,fr,3545,fr_localizer-02_0p82.wav,87275
47,17,5,fr,3097,fr_localizer-15_0p82.wav,92120
47,18,5,fr,2719,fr_localizer-01_0p82.wav,96517
47,19,6,ch,3099,ch_localizer_13_shorten_85.wav,104236
47,20,6,ch,3524,ch_localizer_09_shorten_87.wav,108635
47,21,6,ch,2862,ch_localizer_24_shorten_822.wav,113459
47,22,7,wol,3098,wol3161_22050_1p15_LPF.wav,121321
47,23,7,wol,4198,wol3214_22050_1p15_LPF.wav,125719
47,24,7,wol,3249,wol3186_22050_1p15_LPF.wav,131217
47,25,8,fr,3362,fr_localizer-10_0p82.wav,139466
47,26,8,fr,2846,fr_localizer-04_0p82.wav,144128
47,27,8,fr,3047,fr_localizer-03-2_0p82.wav,148274
47,28,9,ch,3421,ch_localizer_01_873.wav,156321
47,29,9,ch,2994,ch_localizer_02_876.wav,161042
47,30,9,ch,3654,ch_localizer_05_875.wav,165336
47,31,10,wol,2881,wol3162_22050_1p15_LPF.wav,173990
47,32,10,wol,3496,wol3192_22050_1p15_LPF.wav,178171
47,33,10,wol,2754,wol3153_22050_1p15_LPF.wav,182967
47,34,11,fr,3065,fr_localizer-16_0p82.wav,190721
47,35,11,fr,3796,fr_localizer-23_0p82.wav,195086
47,36,11,fr,2860,fr_localizer-05_0p82.wav,200182
47,37,12,ch,3288,ch_localizer_03_shorten86.wav,208042
47,38,12,ch,3950,ch_localizer_08_shorten_80.wav,212630
47,39,12,ch,3419,ch_localizer_20_shorten_85.wav,217880
47,40,13,wol,3540,wol3201_22050_1p15_LPF.wav,226299
47,41,13,wol,3200,wol3168_22050_1p15_LPF.wav,231139
47,42,13,wol,3319,wol3187_22050_1p15_LPF.wav,235639
47,43,14,fr,4238,fr_localizer-22_0p82.wav,243958
47,44,14,fr,3709,fr_localizer-18-2_0p82.wav,249496
47,45,14,fr,3380,fr_localizer-17_0p82.wav,254505
47,46,15,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,262885
47,47,15,ch,3183,ch_localizer_22_shorten_86.wav,267214
47,48,15,ch,3061,ch_localizer_16_shorten_85.wav,271697
47,49,16,wol,3122,wol3165_22050_1p15_LPF.wav,279758
47,50,16,wol,2869,wol3154_22050_1p15_LPF.wav,284180
47,51,16,wol,3494,wol3184_22050_1p15_LPF.wav,288349
47,52,17,fr,2728,fr_localizer-07-2_0p82.wav,296843
47,53,17,fr,3458,fr_localizer-13_0p82.wav,300871
47,54,17,fr,3225,fr_localizer-11_0p82.wav,305629
47,55,18,ch,3249,ch_localizer_10_shorten_90.wav,313854
47,56,18,ch,3607,ch_localizer_11_shorten_88.wav,318403
47,57,18,ch,2715,ch_localizer_18.wav,323310
47,58,99,,1000,silent-1sec.wav,331025
