subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
29,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
29,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
29,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
29,4,1,wol,3336,wol3167_22050_1p15_LPF.wav,17882
29,5,1,wol,3200,wol3178_22050_1p15_LPF.wav,22518
29,6,1,wol,2860,wol3157_22050_1p15_LPF.wav,27018
29,7,2,fr,3384,fr_localizer-19.wav,34878
29,8,2,fr,2792,fr_localizer-06_0p82.wav,39562
29,9,2,fr,3577,fr_localizer-20_0p82.wav,43654
29,10,3,ch,3013,ch_localizer_14_shorten_88.wav,52231
29,11,3,ch,4544,ch_localizer_12_shorten_82.wav,56544
29,12,3,ch,2773,ch_localizer_07_trim88.wav,62388
29,13,4,wol,3540,wol3201_22050_1p15_LPF.wav,70161
29,14,4,wol,3200,wol3168_22050_1p15_LPF.wav,75001
29,15,4,wol,3319,wol3187_22050_1p15_LPF.wav,79501
29,16,5,fr,3362,fr_localizer-10_0p82.wav,87820
29,17,5,fr,2846,fr_localizer-04_0p82.wav,92482
29,18,5,fr,3047,fr_localizer-03-2_0p82.wav,96628
29,19,6,ch,3421,ch_localizer_01_873.wav,104675
29,20,6,ch,2994,ch_localizer_02_876.wav,109396
29,21,6,ch,3654,ch_localizer_05_875.wav,113690
29,22,7,wol,3098,wol3161_22050_1p15_LPF.wav,122344
29,23,7,wol,4198,wol3214_22050_1p15_LPF.wav,126742
29,24,7,wol,3249,wol3186_22050_1p15_LPF.wav,132240
29,25,8,fr,3545,fr_localizer-02_0p82.wav,140489
29,26,8,fr,3097,fr_localizer-15_0p82.wav,145334
29,27,8,fr,2719,fr_localizer-01_0p82.wav,149731
29,28,9,ch,3099,ch_localizer_13_shorten_85.wav,157450
29,29,9,ch,3524,ch_localizer_09_shorten_87.wav,161849
29,30,9,ch,2862,ch_localizer_24_shorten_822.wav,166673
29,31,10,wol,3122,wol3165_22050_1p15_LPF.wav,174535
29,32,10,wol,2869,wol3154_22050_1p15_LPF.wav,178957
29,33,10,wol,3494,wol3184_22050_1p15_LPF.wav,183126
29,34,11,fr,4238,fr_localizer-22_0p82.wav,191620
29,35,11,fr,3709,fr_localizer-18-2_0p82.wav,197158
29,36,11,fr,3380,fr_localizer-17_0p82.wav,202167
29,37,12,ch,3288,ch_localizer_03_shorten86.wav,210547
29,38,12,ch,3950,ch_localizer_08_shorten_80.wav,215135
29,39,12,ch,3419,ch_localizer_20_shorten_85.wav,220385
29,40,13,wol,2881,wol3162_22050_1p15_LPF.wav,228804
29,41,13,wol,3496,wol3192_22050_1p15_LPF.wav,232985
29,42,13,wol,2754,wol3153_22050_1p15_LPF.wav,237781
29,43,14,fr,2728,fr_localizer-07-2_0p82.wav,245535
29,44,14,fr,3458,fr_localizer-13_0p82.wav,249563
29,45,14,fr,3225,fr_localizer-11_0p82.wav,254321
29,46,15,ch,3249,ch_localizer_10_shorten_90.wav,262546
29,47,15,ch,3607,ch_localizer_11_shorten_88.wav,267095
29,48,15,ch,2715,ch_localizer_18.wav,272002
29,49,16,wol,2467,wol3156_22050_1p15_LPF.wav,279717
29,50,16,wol,3636,wol3206_22050_1p15_LPF.wav,283484
29,51,16,wol,3411,wol3175_22050_1p15_LPF.wav,288420
29,52,17,fr,3065,fr_localizer-16_0p82.wav,296831
29,53,17,fr,3796,fr_localizer-23_0p82.wav,301196
29,54,17,fr,2860,fr_localizer-05_0p82.wav,306292
29,55,18,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,314152
29,56,18,ch,3183,ch_localizer_22_shorten_86.wav,318481
29,57,18,ch,3061,ch_localizer_16_shorten_85.wav,322964
29,58,99,,1000,silent-1sec.wav,331025
