subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
31,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
31,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
31,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
31,4,1,fr,3384,fr_localizer-19.wav,17882
31,5,1,fr,2792,fr_localizer-06_0p82.wav,22566
31,6,1,fr,3577,fr_localizer-20_0p82.wav,26658
31,7,2,ch,3288,ch_localizer_03_shorten86.wav,35235
31,8,2,ch,3950,ch_localizer_08_shorten_80.wav,39823
31,9,2,ch,3419,ch_localizer_20_shorten_85.wav,45073
31,10,3,wol,3540,wol3201_22050_1p15_LPF.wav,53492
31,11,3,wol,3200,wol3168_22050_1p15_LPF.wav,58332
31,12,3,wol,3319,wol3187_22050_1p15_LPF.wav,62832
31,13,4,fr,2728,fr_localizer-07-2_0p82.wav,71151
31,14,4,fr,3458,fr_localizer-13_0p82.wav,75179
31,15,4,fr,3225,fr_localizer-11_0p82.wav,79937
31,16,5,ch,3099,ch_localizer_13_shorten_85.wav,88162
31,17,5,ch,3524,ch_localizer_09_shorten_87.wav,92561
31,18,5,ch,2862,ch_localizer_24_shorten_822.wav,97385
31,19,6,wol,2881,wol3162_22050_1p15_LPF.wav,105247
31,20,6,wol,3496,wol3192_22050_1p15_LPF.wav,109428
31,21,6,wol,2754,wol3153_22050_1p15_LPF.wav,114224
31,22,7,fr,3065,fr_localizer-16_0p82.wav,121978
31,23,7,fr,3796,fr_localizer-23_0p82.wav,126343
31,24,7,fr,2860,fr_localizer-05_0p82.wav,131439
31,25,8,ch,3013,ch_localizer_14_shorten_88.wav,139299
31,26,8,ch,4544,ch_localizer_12_shorten_82.wav,143612
31,27,8,ch,2773,ch_localizer_07_trim88.wav,149456
31,28,9,wol,3122,wol3165_22050_1p15_LPF.wav,157229
31,29,9,wol,2869,wol3154_22050_1p15_LPF.wav,161651
31,30,9,wol,3494,wol3184_22050_1p15_LPF.wav,165820
31,31,10,fr,4238,fr_localizer-22_0p82.wav,174314
31,32,10,fr,3709,fr_localizer-18-2_0p82.wav,179852
31,33,10,fr,3380,fr_localizer-17_0p82.wav,184861
31,34,11,ch,3421,ch_localizer_01_873.wav,193241
31,35,11,ch,2994,ch_localizer_02_876.wav,197962
31,36,11,ch,3654,ch_localizer_05_875.wav,202256
31,37,12,wol,3098,wol3161_22050_1p15_LPF.wav,210910
31,38,12,wol,4198,wol3214_22050_1p15_LPF.wav,215308
31,39,12,wol,3249,wol3186_22050_1p15_LPF.wav,220806
31,40,13,fr,3362,fr_localizer-10_0p82.wav,229055
31,41,13,fr,2846,fr_localizer-04_0p82.wav,233717
31,42,13,fr,3047,fr_localizer-03-2_0p82.wav,237863
31,43,14,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,245910
31,44,14,ch,3183,ch_localizer_22_shorten_86.wav,250239
31,45,14,ch,3061,ch_localizer_16_shorten_85.wav,254722
31,46,15,wol,2467,wol3156_22050_1p15_LPF.wav,262783
31,47,15,wol,3636,wol3206_22050_1p15_LPF.wav,266550
31,48,15,wol,3411,wol3175_22050_1p15_LPF.wav,271486
31,49,16,fr,3545,fr_localizer-02_0p82.wav,279897
31,50,16,fr,3097,fr_localizer-15_0p82.wav,284742
31,51,16,fr,2719,fr_localizer-01_0p82.wav,289139
31,52,17,ch,3249,ch_localizer_10_shorten_90.wav,296858
31,53,17,ch,3607,ch_localizer_11_shorten_88.wav,301407
31,54,17,ch,2715,ch_localizer_18.wav,306314
31,55,18,wol,3336,wol3167_22050_1p15_LPF.wav,314029
31,56,18,wol,3200,wol3178_22050_1p15_LPF.wav,318665
31,57,18,wol,2860,wol3157_22050_1p15_LPF.wav,323165
31,58,99,,1000,silent-1sec.wav,331025
