subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
7,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
7,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
7,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
7,4,1,fr,3065,fr_localizer-16_0p82.wav,17882
7,5,1,fr,3796,fr_localizer-23_0p82.wav,22247
7,6,1,fr,2860,fr_localizer-05_0p82.wav,27343
7,7,2,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,35203
7,8,2,ch,3183,ch_localizer_22_shorten_86.wav,39532
7,9,2,ch,3061,ch_localizer_16_shorten_85.wav,44015
7,10,3,wol,2881,wol3162_22050_1p15_LPF.wav,52076
7,11,3,wol,3496,wol3192_22050_1p15_LPF.wav,56257
7,12,3,wol,2754,wol3153_22050_1p15_LPF.wav,61053
7,13,4,fr,2728,fr_localizer-07-2_0p82.wav,68807
7,14,4,fr,3458,fr_localizer-13_0p82.wav,72835
7,15,4,fr,3225,fr_localizer-11_0p82.wav,77593
7,16,5,ch,3013,ch_localizer_14_shorten_88.wav,85818
7,17,5,ch,4544,ch_localizer_12_shorten_82.wav,90131
7,18,5,ch,2773,ch_localizer_07_trim88.wav,95975
7,19,6,wol,2467,wol3156_22050_1p15_LPF.wav,103748
7,20,6,wol,3636,wol3206_22050_1p15_LPF.wav,107515
7,21,6,wol,3411,wol3175_22050_1p15_LPF.wav,112451
7,22,7,fr,3362,fr_localizer-10_0p82.wav,120862
7,23,7,fr,2846,fr_localizer-04_0p82.wav,125524
7,24,7,fr,3047,fr_localizer-03-2_0p82.wav,129670
7,25,8,ch,3421,ch_localizer_01_873.wav,137717
7,26,8,ch,2994,ch_localizer_02_876.wav,142438
7,27,8,ch,3654,ch_localizer_05_875.wav,146732
7,28,9,wol,3336,wol3167_22050_1p15_LPF.wav,155386
7,29,9,wol,3200,wol3178_22050_1p15_LPF.wav,160022
7,30,9,wol,2860,wol3157_22050_1p15_LPF.wav,164522
7,31,10,fr,3384,fr_localizer-19.wav,172382
7,32,10,fr,2792,fr_localizer-06_0p82.wav,177066
7,33,10,fr,3577,fr_localizer-20_0p82.wav,181158
7,34,11,ch,3288,ch_localizer_03_shorten86.wav,189735
7,35,11,ch,3950,ch_localizer_08_shorten_80.wav,194323
7,36,11,ch,3419,ch_localizer_20_shorten_85.wav,199573
7,37,12,wol,3098,wol3161_22050_1p15_LPF.wav,207992
7,38,12,wol,4198,wol3214_22050_1p15_LPF.wav,212390
7,39,12,wol,3249,wol3186_22050_1p15_LPF.wav,217888
7,40,13,fr,3545,fr_localizer-02_0p82.wav,226137
7,41,13,fr,3097,fr_localizer-15_0p82.wav,230982
7,42,13,fr,2719,fr_localizer-01_0p82.wav,235379
7,43,14,ch,3099,ch_localizer_13_shorten_85.wav,243098
7,44,14,ch,3524,ch_localizer_09_shorten_87.wav,247497
7,45,14,ch,2862,ch_localizer_24_shorten_822.wav,252321
7,46,15,wol,3122,wol3165_22050_1p15_LPF.wav,260183
7,47,15,wol,2869,wol3154_22050_1p15_LPF.wav,264605
7,48,15,wol,3494,wol3184_22050_1p15_LPF.wav,268774
7,49,16,fr,4238,fr_localizer-22_0p82.wav,277268
7,50,16,fr,3709,fr_localizer-18-2_0p82.wav,282806
7,51,16,fr,3380,fr_localizer-17_0p82.wav,287815
7,52,17,ch,3249,ch_localizer_10_shorten_90.wav,296195
7,53,17,ch,3607,ch_localizer_11_shorten_88.wav,300744
7,54,17,ch,2715,ch_localizer_18.wav,305651
7,55,18,wol,3540,wol3201_22050_1p15_LPF.wav,313366
7,56,18,wol,3200,wol3168_22050_1p15_LPF.wav,318206
7,57,18,wol,3319,wol3187_22050_1p15_LPF.wav,322706
7,58,99,,1000,silent-1sec.wav,331025
