subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
43,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
43,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
43,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
43,4,1,fr,3545,fr_localizer-02_0p82.wav,17882
43,5,1,fr,3097,fr_localizer-15_0p82.wav,22727
43,6,1,fr,2719,fr_localizer-01_0p82.wav,27124
43,7,2,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,34843
43,8,2,ch,3183,ch_localizer_22_shorten_86.wav,39172
43,9,2,ch,3061,ch_localizer_16_shorten_85.wav,43655
43,10,3,wol,3098,wol3161_22050_1p15_LPF.wav,51716
43,11,3,wol,4198,wol3214_22050_1p15_LPF.wav,56114
43,12,3,wol,3249,wol3186_22050_1p15_LPF.wav,61612
43,13,4,fr,3384,fr_localizer-19.wav,69861
43,14,4,fr,2792,fr_localizer-06_0p82.wav,74545
43,15,4,fr,3577,fr_localizer-20_0p82.wav,78637
43,16,5,ch,3099,ch_localizer_13_shorten_85.wav,87214
43,17,5,ch,3524,ch_localizer_09_shorten_87.wav,91613
43,18,5,ch,2862,ch_localizer_24_shorten_822.wav,96437
43,19,6,wol,3540,wol3201_22050_1p15_LPF.wav,104299
43,20,6,wol,3200,wol3168_22050_1p15_LPF.wav,109139
43,21,6,wol,3319,wol3187_22050_1p15_LPF.wav,113639
43,22,7,fr,2728,fr_localizer-07-2_0p82.wav,121958
43,23,7,fr,3458,fr_localizer-13_0p82.wav,125986
43,24,7,fr,3225,fr_localizer-11_0p82.wav,130744
43,25,8,ch,3249,ch_localizer_10_shorten_90.wav,138969
43,26,8,ch,3607,ch_localizer_11_shorten_88.wav,143518
43,27,8,ch,2715,ch_localizer_18.wav,148425
43,28,9,wol,2881,wol3162_22050_1p15_LPF.wav,156140
43,29,9,wol,3496,wol3192_22050_1p15_LPF.wav,160321
43,30,9,wol,2754,wol3153_22050_1p15_LPF.wav,165117
43,31,10,fr,3065,fr_localizer-16_0p82.wav,172871
43,32,10,fr,3796,fr_localizer-23_0p82.wav,177236
43,33,10,fr,2860,fr_localizer-05_0p82.wav,182332
43,34,11,ch,3013,ch_localizer_14_shorten_88.wav,190192
43,35,11,ch,4544,ch_localizer_12_shorten_82.wav,194505
43,36,11,ch,2773,ch_localizer_07_trim88.wav,200349
43,37,12,wol,2467,wol3156_22050_1p15_LPF.wav,208122
43,38,12,wol,3636,wol3206_22050_1p15_LPF.wav,211889
43,39,12,wol,3411,wol3175_22050_1p15_LPF.wav,216825
43,40,13,fr,3362,fr_localizer-10_0p82.wav,225236
43,41,13,fr,2846,fr_localizer-04_0p82.wav,229898
43,42,13,fr,3047,fr_localizer-03-2_0p82.wav,234044
43,43,14,ch,3288,ch_localizer_03_shorten86.wav,242091
43,44,14,ch,3950,ch_localizer_08_shorten_80.wav,246679
43,45,14,ch,3419,ch_localizer_20_shorten_85.wav,251929
43,46,15,wol,3336,wol3167_22050_1p15_LPF.wav,260348
43,47,15,wol,3200,wol3178_22050_1p15_LPF.wav,264984
43,48,15,wol,2860,wol3157_22050_1p15_LPF.wav,269484
43,49,16,fr,4238,fr_localizer-22_0p82.wav,277344
43,50,16,fr,3709,fr_localizer-18-2_0p82.wav,282882
43,51,16,fr,3380,fr_localizer-17_0p82.wav,287891
43,52,17,ch,3421,ch_localizer_01_873.wav,296271
43,53,17,ch,2994,ch_localizer_02_876.wav,300992
43,54,17,ch,3654,ch_localizer_05_875.wav,305286
43,55,18,wol,3122,wol3165_22050_1p15_LPF.wav,313940
43,56,18,wol,2869,wol3154_22050_1p15_LPF.wav,318362
43,57,18,wol,3494,wol3184_22050_1p15_LPF.wav,322531
43,58,99,,1000,silent-1sec.wav,331025
