subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
19,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
19,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
19,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
19,4,1,fr,3545,fr_localizer-02_0p82.wav,17882
19,5,1,fr,3097,fr_localizer-15_0p82.wav,22727
19,6,1,fr,2719,fr_localizer-01_0p82.wav,27124
19,7,2,ch,3013,ch_localizer_14_shorten_88.wav,34843
19,8,2,ch,4544,ch_localizer_12_shorten_82.wav,39156
19,9,2,ch,2773,ch_localizer_07_trim88.wav,45000
19,10,3,wol,3540,wol3201_22050_1p15_LPF.wav,52773
19,11,3,wol,3200,wol3168_22050_1p15_LPF.wav,57613
19,12,3,wol,3319,wol3187_22050_1p15_LPF.wav,62113
19,13,4,fr,3362,fr_localizer-10_0p82.wav,70432
19,14,4,fr,2846,fr_localizer-04_0p82.wav,75094
19,15,4,fr,3047,fr_localizer-03-2_0p82.wav,79240
19,16,5,ch,3249,ch_localizer_10_shorten_90.wav,87287
19,17,5,ch,3607,ch_localizer_11_shorten_88.wav,91836
19,18,5,ch,2715,ch_localizer_18.wav,96743
19,19,6,wol,2467,wol3156_22050_1p15_LPF.wav,104458
19,20,6,wol,3636,wol3206_22050_1p15_LPF.wav,108225
19,21,6,wol,3411,wol3175_22050_1p15_LPF.wav,113161
19,22,7,fr,2728,fr_localizer-07-2_0p82.wav,121572
19,23,7,fr,3458,fr_localizer-13_0p82.wav,125600
19,24,7,fr,3225,fr_localizer-11_0p82.wav,130358
19,25,8,ch,3099,ch_localizer_13_shorten_85.wav,138583
19,26,8,ch,3524,ch_localizer_09_shorten_87.wav,142982
19,27,8,ch,2862,ch_localizer_24_shorten_822.wav,147806
19,28,9,wol,2881,wol3162_22050_1p15_LPF.wav,155668
19,29,9,wol,3496,wol3192_22050_1p15_LPF.wav,159849
19,30,9,wol,2754,wol3153_22050_1p15_LPF.wav,164645
19,31,10,fr,4238,fr_localizer-22_0p82.wav,172399
19,32,10,fr,3709,fr_localizer-18-2_0p82.wav,177937
19,33,10,fr,3380,fr_localizer-17_0p82.wav,182946
19,34,11,ch,3288,ch_localizer_03_shorten86.wav,191326
19,35,11,ch,3950,ch_localizer_08_shorten_80.wav,195914
19,36,11,ch,3419,ch_localizer_20_shorten_85.wav,201164
19,37,12,wol,3122,wol3165_22050_1p15_LPF.wav,209583
19,38,12,wol,2869,wol3154_22050_1p15_LPF.wav,214005
19,39,12,wol,3494,wol3184_22050_1p15_LPF.wav,218174
19,40,13,fr,3384,fr_localizer-19.wav,226668
19,41,13,fr,2792,fr_localizer-06_0p82.wav,231352
19,42,13,fr,3577,fr_localizer-20_0p82.wav,235444
19,43,14,ch,3421,ch_localizer_01_873.wav,244021
19,44,14,ch,2994,ch_localizer_02_876.wav,248742
19,45,14,ch,3654,ch_localizer_05_875.wav,253036
19,46,15,wol,3336,wol3167_22050_1p15_LPF.wav,261690
19,47,15,wol,3200,wol3178_22050_1p15_LPF.wav,266326
19,48,15,wol,2860,wol3157_22050_1p15_LPF.wav,270826
19,49,16,fr,3065,fr_localizer-16_0p82.wav,278686
19,50,16,fr,3796,fr_localizer-23_0p82.wav,283051
19,51,16,fr,2860,fr_localizer-05_0p82.wav,288147
19,52,17,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,296007
19,53,17,ch,3183,ch_localizer_22_shorten_86.wav,300336
19,54,17,ch,3061,ch_localizer_16_shorten_85.wav,304819
19,55,18,wol,3098,wol3161_22050_1p15_LPF.wav,312880
19,56,18,wol,4198,wol3214_22050_1p15_LPF.wav,317278
19,57,18,wol,3249,wol3186_22050_1p15_LPF.wav,322776
19,58,99,,1000,silent-1sec.wav,331025
