subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
9,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
9,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
9,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
9,4,1,wol,2881,wol3162_22050_1p15_LPF.wav,17882
9,5,1,wol,3496,wol3192_22050_1p15_LPF.wav,22063
9,6,1,wol,2754,wol3153_22050_1p15_LPF.wav,26859
9,7,2,fr,3362,fr_localizer-10_0p82.wav,34613
9,8,2,fr,2846,fr_localizer-04_0p82.wav,39275
9,9,2,fr,3047,fr_localizer-03-2_0p82.wav,43421
9,10,3,ch,3421,ch_localizer_01_873.wav,51468
9,11,3,ch,2994,ch_localizer_02_876.wav,56189
9,12,3,ch,3654,ch_localizer_05_875.wav,60483
9,13,4,wol,3098,wol3161_22050_1p15_LPF.wav,69137
9,14,4,wol,4198,wol3214_22050_1p15_LPF.wav,73535
9,15,4,wol,3249,wol3186_22050_1p15_LPF.wav,79033
9,16,5,fr,3065,fr_localizer-16_0p82.wav,87282
9,17,5,fr,3796,fr_localizer-23_0p82.wav,91647
9,18,5,fr,2860,fr_localizer-05_0p82.wav,96743
9,19,6,ch,3099,ch_localizer_13_shorten_85.wav,104603
9,20,6,ch,3524,ch_localizer_09_shorten_87.wav,109002
9,21,6,ch,2862,ch_localizer_24_shorten_822.wav,113826
9,22,7,wol,3540,wol3201_22050_1p15_LPF.wav,121688
9,23,7,wol,3200,wol3168_22050_1p15_LPF.wav,126528
9,24,7,wol,3319,wol3187_22050_1p15_LPF.wav,131028
9,25,8,fr,4238,fr_localizer-22_0p82.wav,139347
9,26,8,fr,3709,fr_localizer-18-2_0p82.wav,144885
9,27,8,fr,3380,fr_localizer-17_0p82.wav,149894
9,28,9,ch,3288,ch_localizer_03_shorten86.wav,158274
9,29,9,ch,3950,ch_localizer_08_shorten_80.wav,162862
9,30,9,ch,3419,ch_localizer_20_shorten_85.wav,168112
9,31,10,wol,3122,wol3165_22050_1p15_LPF.wav,176531
9,32,10,wol,2869,wol3154_22050_1p15_LPF.wav,180953
9,33,10,wol,3494,wol3184_22050_1p15_LPF.wav,185122
9,34,11,fr,2728,fr_localizer-07-2_0p82.wav,193616
9,35,11,fr,3458,fr_localizer-13_0p82.wav,197644
9,36,11,fr,3225,fr_localizer-11_0p82.wav,202402
9,37,12,ch,3249,ch_localizer_10_shorten_90.wav,210627
9,38,12,ch,3607,ch_localizer_11_shorten_88.wav,215176
9,39,12,ch,2715,ch_localizer_18.wav,220083
9,40,13,wol,3336,wol3167_22050_1p15_LPF.wav,227798
9,41,13,wol,3200,wol3178_22050_1p15_LPF.wav,232434
9,42,13,wol,2860,wol3157_22050_1p15_LPF.wav,236934
9,43,14,fr,3384,fr_localizer-19.wav,244794
9,44,14,fr,2792,fr_localizer-06_0p82.wav,249478
9,45,14,fr,3577,fr_localizer-20_0p82.wav,253570
9,46,15,ch,3013,ch_localizer_14_shorten_88.wav,262147
9,47,15,ch,4544,ch_localizer_12_shorten_82.wav,266460
9,48,15,ch,2773,ch_localizer_07_trim88.wav,272304
9,49,16,wol,2467,wol3156_22050_1p15_LPF.wav,280077
9,50,16,wol,3636,wol3206_22050_1p15_LPF.wav,283844
9,51,16,wol,3411,wol3175_22050_1p15_LPF.wav,288780
9,52,17,fr,3545,fr_localizer-02_0p82.wav,297191
9,53,17,fr,3097,fr_localizer-15_0p82.wav,302036
9,54,17,fr,2719,fr_localizer-01_0p82.wav,306433
9,55,18,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,314152
9,56,18,ch,3183,ch_localizer_22_shorten_86.wav,318481
9,57,18,ch,3061,ch_localizer_16_shorten_85.wav,322964
9,58,99,,1000,silent-1sec.wav,331025
