subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
33,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
33,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
33,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
33,4,1,wol,3336,wol3167_22050_1p15_LPF.wav,17882
33,5,1,wol,3200,wol3178_22050_1p15_LPF.wav,22518
33,6,1,wol,2860,wol3157_22050_1p15_LPF.wav,27018
33,7,2,fr,2728,fr_localizer-07-2_0p82.wav,34878
33,8,2,fr,3458,fr_localizer-13_0p82.wav,38906
33,9,2,fr,3225,fr_localizer-11_0p82.wav,43664
33,10,3,ch,3288,ch_localizer_03_shorten86.wav,51889
33,11,3,ch,3950,ch_localizer_08_shorten_80.wav,56477
33,12,3,ch,3419,ch_localizer_20_shorten_85.wav,61727
33,13,4,wol,3122,wol3165_22050_1p15_LPF.wav,70146
33,14,4,wol,2869,wol3154_22050_1p15_LPF.wav,74568
33,15,4,wol,3494,wol3184_22050_1p15_LPF.wav,78737
33,16,5,fr,3065,fr_localizer-16_0p82.wav,87231
33,17,5,fr,3796,fr_localizer-23_0p82.wav,91596
33,18,5,fr,2860,fr_localizer-05_0p82.wav,96692
33,19,6,ch,3099,ch_localizer_13_shorten_85.wav,104552
33,20,6,ch,3524,ch_localizer_09_shorten_87.wav,108951
33,21,6,ch,2862,ch_localizer_24_shorten_822.wav,113775
33,22,7,wol,2881,wol3162_22050_1p15_LPF.wav,121637
33,23,7,wol,3496,wol3192_22050_1p15_LPF.wav,125818
33,24,7,wol,2754,wol3153_22050_1p15_LPF.wav,130614
33,25,8,fr,3362,fr_localizer-10_0p82.wav,138368
33,26,8,fr,2846,fr_localizer-04_0p82.wav,143030
33,27,8,fr,3047,fr_localizer-03-2_0p82.wav,147176
33,28,9,ch,3249,ch_localizer_10_shorten_90.wav,155223
33,29,9,ch,3607,ch_localizer_11_shorten_88.wav,159772
33,30,9,ch,2715,ch_localizer_18.wav,164679
33,31,10,wol,3098,wol3161_22050_1p15_LPF.wav,172394
33,32,10,wol,4198,wol3214_22050_1p15_LPF.wav,176792
33,33,10,wol,3249,wol3186_22050_1p15_LPF.wav,182290
33,34,11,fr,3545,fr_localizer-02_0p82.wav,190539
33,35,11,fr,3097,fr_localizer-15_0p82.wav,195384
33,36,11,fr,2719,fr_localizer-01_0p82.wav,199781
33,37,12,ch,3421,ch_localizer_01_873.wav,207500
33,38,12,ch,2994,ch_localizer_02_876.wav,212221
33,39,12,ch,3654,ch_localizer_05_875.wav,216515
33,40,13,wol,3540,wol3201_22050_1p15_LPF.wav,225169
33,41,13,wol,3200,wol3168_22050_1p15_LPF.wav,230009
33,42,13,wol,3319,wol3187_22050_1p15_LPF.wav,234509
33,43,14,fr,3384,fr_localizer-19.wav,242828
33,44,14,fr,2792,fr_localizer-06_0p82.wav,247512
33,45,14,fr,3577,fr_localizer-20_0p82.wav,251604
33,46,15,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,260181
33,47,15,ch,3183,ch_localizer_22_shorten_86.wav,264510
33,48,15,ch,3061,ch_localizer_16_shorten_85.wav,268993
33,49,16,wol,2467,wol3156_22050_1p15_LPF.wav,277054
33,50,16,wol,3636,wol3206_22050_1p15_LPF.wav,280821
33,51,16,wol,3411,wol3175_22050_1p15_LPF.wav,285757
33,52,17,fr,4238,fr_localizer-22_0p82.wav,294168
33,53,17,fr,3709,fr_localizer-18-2_0p82.wav,299706
33,54,17,fr,3380,fr_localizer-17_0p82.wav,304715
33,55,18,ch,3013,ch_localizer_14_shorten_88.wav,313095
33,56,18,ch,4544,ch_localizer_12_shorten_82.wav,317408
33,57,18,ch,2773,ch_localizer_07_trim88.wav,323252
33,58,99,,1000,silent-1sec.wav,331025
