subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
32,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
32,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
32,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
32,4,1,ch,3421,ch_localizer_01_873.wav,17882
32,5,1,ch,2994,ch_localizer_02_876.wav,22603
32,6,1,ch,3654,ch_localizer_05_875.wav,26897
32,7,2,wol,3098,wol3161_22050_1p15_LPF.wav,35551
32,8,2,wol,4198,wol3214_22050_1p15_LPF.wav,39949
32,9,2,wol,3249,wol3186_22050_1p15_LPF.wav,45447
32,10,3,fr,3362,fr_localizer-10_0p82.wav,53696
32,11,3,fr,2846,fr_localizer-04_0p82.wav,58358
32,12,3,fr,3047,fr_localizer-03-2_0p82.wav,62504
32,13,4,ch,3013,ch_localizer_14_shorten_88.wav,70551
32,14,4,ch,4544,ch_localizer_12_shorten_82.wav,74864
32,15,4,ch,2773,ch_localizer_07_trim88.wav,80708
32,16,5,wol,3540,wol3201_22050_1p15_LPF.wav,88481
32,17,5,wol,3200,wol3168_22050_1p15_LPF.wav,93321
32,18,5,wol,3319,wol3187_22050_1p15_LPF.wav,97821
32,19,6,fr,3065,fr_localizer-16_0p82.wav,106140
32,20,6,fr,3796,fr_localizer-23_0p82.wav,110505
32,21,6,fr,2860,fr_localizer-05_0p82.wav,115601
32,22,7,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,123461
32,23,7,ch,3183,ch_localizer_22_shorten_86.wav,127790
32,24,7,ch,3061,ch_localizer_16_shorten_85.wav,132273
32,25,8,wol,2467,wol3156_22050_1p15_LPF.wav,140334
32,26,8,wol,3636,wol3206_22050_1p15_LPF.wav,144101
32,27,8,wol,3411,wol3175_22050_1p15_LPF.wav,149037
32,28,9,fr,4238,fr_localizer-22_0p82.wav,157448
32,29,9,fr,3709,fr_localizer-18-2_0p82.wav,162986
32,30,9,fr,3380,fr_localizer-17_0p82.wav,167995
32,31,10,ch,3288,ch_localizer_03_shorten86.wav,176375
32,32,10,ch,3950,ch_localizer_08_shorten_80.wav,180963
32,33,10,ch,3419,ch_localizer_20_shorten_85.wav,186213
32,34,11,wol,2881,wol3162_22050_1p15_LPF.wav,194632
32,35,11,wol,3496,wol3192_22050_1p15_LPF.wav,198813
32,36,11,wol,2754,wol3153_22050_1p15_LPF.wav,203609
32,37,12,fr,3545,fr_localizer-02_0p82.wav,211363
32,38,12,fr,3097,fr_localizer-15_0p82.wav,216208
32,39,12,fr,2719,fr_localizer-01_0p82.wav,220605
32,40,13,ch,3249,ch_localizer_10_shorten_90.wav,228324
32,41,13,ch,3607,ch_localizer_11_shorten_88.wav,232873
32,42,13,ch,2715,ch_localizer_18.wav,237780
32,43,14,wol,3336,wol3167_22050_1p15_LPF.wav,245495
32,44,14,wol,3200,wol3178_22050_1p15_LPF.wav,250131
32,45,14,wol,2860,wol3157_22050_1p15_LPF.wav,254631
32,46,15,fr,2728,fr_localizer-07-2_0p82.wav,262491
32,47,15,fr,3458,fr_localizer-13_0p82.wav,266519
32,48,15,fr,3225,fr_localizer-11_0p82.wav,271277
32,49,16,ch,3099,ch_localizer_13_shorten_85.wav,279502
32,50,16,ch,3524,ch_localizer_09_shorten_87.wav,283901
32,51,16,ch,2862,ch_localizer_24_shorten_822.wav,288725
32,52,17,wol,3122,wol3165_22050_1p15_LPF.wav,296587
32,53,17,wol,2869,wol3154_22050_1p15_LPF.wav,301009
32,54,17,wol,3494,wol3184_22050_1p15_LPF.wav,305178
32,55,18,fr,3384,fr_localizer-19.wav,313672
32,56,18,fr,2792,fr_localizer-06_0p82.wav,318356
32,57,18,fr,3577,fr_localizer-20_0p82.wav,322448
32,58,99,,1000,silent-1sec.wav,331025
