subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
25,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
25,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
25,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
25,4,1,fr,3362,fr_localizer-10_0p82.wav,17882
25,5,1,fr,2846,fr_localizer-04_0p82.wav,22544
25,6,1,fr,3047,fr_localizer-03-2_0p82.wav,26690
25,7,2,ch,3099,ch_localizer_13_shorten_85.wav,34737
25,8,2,ch,3524,ch_localizer_09_shorten_87.wav,39136
25,9,2,ch,2862,ch_localizer_24_shorten_822.wav,43960
25,10,3,wol,3540,wol3201_22050_1p15_LPF.wav,51822
25,11,3,wol,3200,wol3168_22050_1p15_LPF.wav,56662
25,12,3,wol,3319,wol3187_22050_1p15_LPF.wav,61162
25,13,4,fr,2728,fr_localizer-07-2_0p82.wav,69481
25,14,4,fr,3458,fr_localizer-13_0p82.wav,73509
25,15,4,fr,3225,fr_localizer-11_0p82.wav,78267
25,16,5,ch,3288,ch_localizer_03_shorten86.wav,86492
25,17,5,ch,3950,ch_localizer_08_shorten_80.wav,91080
25,18,5,ch,3419,ch_localizer_20_shorten_85.wav,96330
25,19,6,wol,2881,wol3162_22050_1p15_LPF.wav,104749
25,20,6,wol,3496,wol3192_22050_1p15_LPF.wav,108930
25,21,6,wol,2754,wol3153_22050_1p15_LPF.wav,113726
25,22,7,fr,4238,fr_localizer-22_0p82.wav,121480
25,23,7,fr,3709,fr_localizer-18-2_0p82.wav,127018
25,24,7,fr,3380,fr_localizer-17_0p82.wav,132027
25,25,8,ch,3249,ch_localizer_10_shorten_90.wav,140407
25,26,8,ch,3607,ch_localizer_11_shorten_88.wav,144956
25,27,8,ch,2715,ch_localizer_18.wav,149863
25,28,9,wol,3336,wol3167_22050_1p15_LPF.wav,157578
25,29,9,wol,3200,wol3178_22050_1p15_LPF.wav,162214
25,30,9,wol,2860,wol3157_22050_1p15_LPF.wav,166714
25,31,10,fr,3065,fr_localizer-16_0p82.wav,174574
25,32,10,fr,3796,fr_localizer-23_0p82.wav,178939
25,33,10,fr,2860,fr_localizer-05_0p82.wav,184035
25,34,11,ch,3013,ch_localizer_14_shorten_88.wav,191895
25,35,11,ch,4544,ch_localizer_12_shorten_82.wav,196208
25,36,11,ch,2773,ch_localizer_07_trim88.wav,202052
25,37,12,wol,3122,wol3165_22050_1p15_LPF.wav,209825
25,38,12,wol,2869,wol3154_22050_1p15_LPF.wav,214247
25,39,12,wol,3494,wol3184_22050_1p15_LPF.wav,218416
25,40,13,fr,3545,fr_localizer-02_0p82.wav,226910
25,41,13,fr,3097,fr_localizer-15_0p82.wav,231755
25,42,13,fr,2719,fr_localizer-01_0p82.wav,236152
25,43,14,ch,3421,ch_localizer_01_873.wav,243871
25,44,14,ch,2994,ch_localizer_02_876.wav,248592
25,45,14,ch,3654,ch_localizer_05_875.wav,252886
25,46,15,wol,3098,wol3161_22050_1p15_LPF.wav,261540
25,47,15,wol,4198,wol3214_22050_1p15_LPF.wav,265938
25,48,15,wol,3249,wol3186_22050_1p15_LPF.wav,271436
25,49,16,fr,3384,fr_localizer-19.wav,279685
25,50,16,fr,2792,fr_localizer-06_0p82.wav,284369
25,51,16,fr,3577,fr_localizer-20_0p82.wav,288461
25,52,17,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,297038
25,53,17,ch,3183,ch_localizer_22_shorten_86.wav,301367
25,54,17,ch,3061,ch_localizer_16_shorten_85.wav,305850
25,55,18,wol,2467,wol3156_22050_1p15_LPF.wav,313911
25,56,18,wol,3636,wol3206_22050_1p15_LPF.wav,317678
25,57,18,wol,3411,wol3175_22050_1p15_LPF.wav,322614
25,58,99,,1000,silent-1sec.wav,331025
