subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
39,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
39,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
39,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
39,4,1,wol,3098,wol3161_22050_1p15_LPF.wav,17882
39,5,1,wol,4198,wol3214_22050_1p15_LPF.wav,22280
39,6,1,wol,3249,wol3186_22050_1p15_LPF.wav,27778
39,7,2,fr,3384,fr_localizer-19.wav,36027
39,8,2,fr,2792,fr_localizer-06_0p82.wav,40711
39,9,2,fr,3577,fr_localizer-20_0p82.wav,44803
39,10,3,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,53380
39,11,3,ch,3183,ch_localizer_22_shorten_86.wav,57709
39,12,3,ch,3061,ch_localizer_16_shorten_85.wav,62192
39,13,4,wol,2881,wol3162_22050_1p15_LPF.wav,70253
39,14,4,wol,3496,wol3192_22050_1p15_LPF.wav,74434
39,15,4,wol,2754,wol3153_22050_1p15_LPF.wav,79230
39,16,5,fr,4238,fr_localizer-22_0p82.wav,86984
39,17,5,fr,3709,fr_localizer-18-2_0p82.wav,92522
39,18,5,fr,3380,fr_localizer-17_0p82.wav,97531
39,19,6,ch,3099,ch_localizer_13_shorten_85.wav,105911
39,20,6,ch,3524,ch_localizer_09_shorten_87.wav,110310
39,21,6,ch,2862,ch_localizer_24_shorten_822.wav,115134
39,22,7,wol,3540,wol3201_22050_1p15_LPF.wav,122996
39,23,7,wol,3200,wol3168_22050_1p15_LPF.wav,127836
39,24,7,wol,3319,wol3187_22050_1p15_LPF.wav,132336
39,25,8,fr,3362,fr_localizer-10_0p82.wav,140655
39,26,8,fr,2846,fr_localizer-04_0p82.wav,145317
39,27,8,fr,3047,fr_localizer-03-2_0p82.wav,149463
39,28,9,ch,3013,ch_localizer_14_shorten_88.wav,157510
39,29,9,ch,4544,ch_localizer_12_shorten_82.wav,161823
39,30,9,ch,2773,ch_localizer_07_trim88.wav,167667
39,31,10,wol,3336,wol3167_22050_1p15_LPF.wav,175440
39,32,10,wol,3200,wol3178_22050_1p15_LPF.wav,180076
39,33,10,wol,2860,wol3157_22050_1p15_LPF.wav,184576
39,34,11,fr,2728,fr_localizer-07-2_0p82.wav,192436
39,35,11,fr,3458,fr_localizer-13_0p82.wav,196464
39,36,11,fr,3225,fr_localizer-11_0p82.wav,201222
39,37,12,ch,3421,ch_localizer_01_873.wav,209447
39,38,12,ch,2994,ch_localizer_02_876.wav,214168
39,39,12,ch,3654,ch_localizer_05_875.wav,218462
39,40,13,wol,3122,wol3165_22050_1p15_LPF.wav,227116
39,41,13,wol,2869,wol3154_22050_1p15_LPF.wav,231538
39,42,13,wol,3494,wol3184_22050_1p15_LPF.wav,235707
39,43,14,fr,3065,fr_localizer-16_0p82.wav,244201
39,44,14,fr,3796,fr_localizer-23_0p82.wav,248566
39,45,14,fr,2860,fr_localizer-05_0p82.wav,253662
39,46,15,ch,3249,ch_localizer_10_shorten_90.wav,261522
39,47,15,ch,3607,ch_localizer_11_shorten_88.wav,266071
39,48,15,ch,2715,ch_localizer_18.wav,270978
39,49,16,wol,2467,wol3156_22050_1p15_LPF.wav,278693
39,50,16,wol,3636,wol3206_22050_1p15_LPF.wav,282460
39,51,16,wol,3411,wol3175_22050_1p15_LPF.wav,287396
39,52,17,fr,3545,fr_localizer-02_0p82.wav,295807
39,53,17,fr,3097,fr_localizer-15_0p82.wav,300652
39,54,17,fr,2719,fr_localizer-01_0p82.wav,305049
39,55,18,ch,3288,ch_localizer_03_shorten86.wav,312768
39,56,18,ch,3950,ch_localizer_08_shorten_80.wav,317356
39,57,18,ch,3419,ch_localizer_20_shorten_85.wav,322606
39,58,99,,1000,silent-1sec.wav,331025
