subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
8,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
8,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
8,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
8,4,1,ch,3099,ch_localizer_13_shorten_85.wav,17882
8,5,1,ch,3524,ch_localizer_09_shorten_87.wav,22281
8,6,1,ch,2862,ch_localizer_24_shorten_822.wav,27105
8,7,2,wol,3336,wol3167_22050_1p15_LPF.wav,34967
8,8,2,wol,3200,wol3178_22050_1p15_LPF.wav,39603
8,9,2,wol,2860,wol3157_22050_1p15_LPF.wav,44103
8,10,3,fr,2728,fr_localizer-07-2_0p82.wav,51963
8,11,3,fr,3458,fr_localizer-13_0p82.wav,55991
8,12,3,fr,3225,fr_localizer-11_0p82.wav,60749
8,13,4,ch,3249,ch_localizer_10_shorten_90.wav,68974
8,14,4,ch,3607,ch_localizer_11_shorten_88.wav,73523
8,15,4,ch,2715,ch_localizer_18.wav,78430
8,16,5,wol,2467,wol3156_22050_1p15_LPF.wav,86145
8,17,5,wol,3636,wol3206_22050_1p15_LPF.wav,89912
8,18,5,wol,3411,wol3175_22050_1p15_LPF.wav,94848
8,19,6,fr,3362,fr_localizer-10_0p82.wav,103259
8,20,6,fr,2846,fr_localizer-04_0p82.wav,107921
8,21,6,fr,3047,fr_localizer-03-2_0p82.wav,112067
8,22,7,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,120114
8,23,7,ch,3183,ch_localizer_22_shorten_86.wav,124443
8,24,7,ch,3061,ch_localizer_16_shorten_85.wav,128926
8,25,8,wol,2881,wol3162_22050_1p15_LPF.wav,136987
8,26,8,wol,3496,wol3192_22050_1p15_LPF.wav,141168
8,27,8,wol,2754,wol3153_22050_1p15_LPF.wav,145964
8,28,9,fr,4238,fr_localizer-22_0p82.wav,153718
8,29,9,fr,3709,fr_localizer-18-2_0p82.wav,159256
8,30,9,fr,3380,fr_localizer-17_0p82.wav,164265
8,31,10,ch,3013,ch_localizer_14_shorten_88.wav,172645
8,32,10,ch,4544,ch_localizer_12_shorten_82.wav,176958
8,33,10,ch,2773,ch_localizer_07_trim88.wav,182802
8,34,11,wol,3122,wol3165_22050_1p15_LPF.wav,190575
8,35,11,wol,2869,wol3154_22050_1p15_LPF.wav,194997
8,36,11,wol,3494,wol3184_22050_1p15_LPF.wav,199166
8,37,12,fr,3545,fr_localizer-02_0p82.wav,207660
8,38,12,fr,3097,fr_localizer-15_0p82.wav,212505
8,39,12,fr,2719,fr_localizer-01_0p82.wav,216902
8,40,13,ch,3288,ch_localizer_03_shorten86.wav,224621
8,41,13,ch,3950,ch_localizer_08_shorten_80.wav,229209
8,42,13,ch,3419,ch_localizer_20_shorten_85.wav,234459
8,43,14,wol,3540,wol3201_22050_1p15_LPF.wav,242878
8,44,14,wol,3200,wol3168_22050_1p15_LPF.wav,247718
8,45,14,wol,3319,wol3187_22050_1p15_LPF.wav,252218
8,46,15,fr,3384,fr_localizer-19.wav,260537
8,47,15,fr,2792,fr_localizer-06_0p82.wav,265221
8,48,15,fr,3577,fr_localizer-20_0p82.wav,269313
8,49,16,ch,3421,ch_localizer_01_873.wav,277890
8,50,16,ch,2994,ch_localizer_02_876.wav,282611
8,51,16,ch,3654,ch_localizer_05_875.wav,286905
8,52,17,wol,3098,wol3161_22050_1p15_LPF.wav,295559
8,53,17,wol,4198,wol3214_22050_1p15_LPF.wav,299957
8,54,17,wol,3249,wol3186_22050_1p15_LPF.wav,305455
8,55,18,fr,3065,fr_localizer-16_0p82.wav,313704
8,56,18,fr,3796,fr_localizer-23_0p82.wav,318069
8,57,18,fr,2860,fr_localizer-05_0p82.wav,323165
8,58,99,,1000,silent-1sec.wav,331025
