subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
2,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
2,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
2,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
2,4,1,ch,3288,ch_localizer_03_shorten86.wav,17882
2,5,1,ch,3950,ch_localizer_08_shorten_80.wav,22470
2,6,1,ch,3419,ch_localizer_20_shorten_85.wav,27720
2,7,2,wol,2881,wol3162_22050_1p15_LPF.wav,36139
2,8,2,wol,3496,wol3192_22050_1p15_LPF.wav,40320
2,9,2,wol,2754,wol3153_22050_1p15_LPF.wav,45116
2,10,3,fr,2728,fr_localizer-07-2_0p82.wav,52870
2,11,3,fr,3458,fr_localizer-13_0p82.wav,56898
2,12,3,fr,3225,fr_localizer-11_0p82.wav,61656
2,13,4,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,69881
2,14,4,ch,3183,ch_localizer_22_shorten_86.wav,74210
2,15,4,ch,3061,ch_localizer_16_shorten_85.wav,78693
2,16,5,wol,3540,wol3201_22050_1p15_LPF.wav,86754
2,17,5,wol,3200,wol3168_22050_1p15_LPF.wav,91594
2,18,5,wol,3319,wol3187_22050_1p15_LPF.wav,96094
2,19,6,fr,3065,fr_localizer-16_0p82.wav,104413
2,20,6,fr,3796,fr_localizer-23_0p82.wav,108778
2,21,6,fr,2860,fr_localizer-05_0p82.wav,113874
2,22,7,ch,3421,ch_localizer_01_873.wav,121734
2,23,7,ch,2994,ch_localizer_02_876.wav,126455
2,24,7,ch,3654,ch_localizer_05_875.wav,130749
2,25,8,wol,2467,wol3156_22050_1p15_LPF.wav,139403
2,26,8,wol,3636,wol3206_22050_1p15_LPF.wav,143170
2,27,8,wol,3411,wol3175_22050_1p15_LPF.wav,148106
2,28,9,fr,3362,fr_localizer-10_0p82.wav,156517
2,29,9,fr,2846,fr_localizer-04_0p82.wav,161179
2,30,9,fr,3047,fr_localizer-03-2_0p82.wav,165325
2,31,10,ch,3099,ch_localizer_13_shorten_85.wav,173372
2,32,10,ch,3524,ch_localizer_09_shorten_87.wav,177771
2,33,10,ch,2862,ch_localizer_24_shorten_822.wav,182595
2,34,11,wol,3336,wol3167_22050_1p15_LPF.wav,190457
2,35,11,wol,3200,wol3178_22050_1p15_LPF.wav,195093
2,36,11,wol,2860,wol3157_22050_1p15_LPF.wav,199593
2,37,12,fr,3545,fr_localizer-02_0p82.wav,207453
2,38,12,fr,3097,fr_localizer-15_0p82.wav,212298
2,39,12,fr,2719,fr_localizer-01_0p82.wav,216695
2,40,13,ch,3249,ch_localizer_10_shorten_90.wav,224414
2,41,13,ch,3607,ch_localizer_11_shorten_88.wav,228963
2,42,13,ch,2715,ch_localizer_18.wav,233870
2,43,14,wol,3122,wol3165_22050_1p15_LPF.wav,241585
2,44,14,wol,2869,wol3154_22050_1p15_LPF.wav,246007
2,45,14,wol,3494,wol3184_22050_1p15_LPF.wav,250176
2,46,15,fr,3384,fr_localizer-19.wav,258670
2,47,15,fr,2792,fr_localizer-06_0p82.wav,263354
2,48,15,fr,3577,fr_localizer-20_0p82.wav,267446
2,49,16,ch,3013,ch_localizer_14_shorten_88.wav,276023
2,50,16,ch,4544,ch_localizer_12_shorten_82.wav,280336
2,51,16,ch,2773,ch_localizer_07_trim88.wav,286180
2,52,17,wol,3098,wol3161_22050_1p15_LPF.wav,293953
2,53,17,wol,4198,wol3214_22050_1p15_LPF.wav,298351
2,54,17,wol,3249,wol3186_22050_1p15_LPF.wav,303849
2,55,18,fr,4238,fr_localizer-22_0p82.wav,312098
2,56,18,fr,3709,fr_localizer-18-2_0p82.wav,317636
2,57,18,fr,3380,fr_localizer-17_0p82.wav,322645
2,58,99,,1000,silent-1sec.wav,331025
