subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
24,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
24,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
24,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
24,4,1,ch,3099,ch_localizer_13_shorten_85.wav,17882
24,5,1,ch,3524,ch_localizer_09_shorten_87.wav,22281
24,6,1,ch,2862,ch_localizer_24_shorten_822.wav,27105
24,7,2,fr,3384,fr_localizer-19.wav,34967
24,8,2,fr,2792,fr_localizer-06_0p82.wav,39651
24,9,2,fr,3577,fr_localizer-20_0p82.wav,43743
24,10,3,wol,3540,wol3201_22050_1p15_LPF.wav,52320
24,11,3,wol,3200,wol3168_22050_1p15_LPF.wav,57160
24,12,3,wol,3319,wol3187_22050_1p15_LPF.wav,61660
24,13,4,ch,3288,ch_localizer_03_shorten86.wav,69979
24,14,4,ch,3950,ch_localizer_08_shorten_80.wav,74567
24,15,4,ch,3419,ch_localizer_20_shorten_85.wav,79817
24,16,5,fr,3545,fr_localizer-02_0p82.wav,88236
24,17,5,fr,3097,fr_localizer-15_0p82.wav,93081
24,18,5,fr,2719,fr_localizer-01_0p82.wav,97478
24,19,6,wol,3336,wol3167_22050_1p15_LPF.wav,105197
24,20,6,wol,3200,wol3178_22050_1p15_LPF.wav,109833
24,21,6,wol,2860,wol3157_22050_1p15_LPF.wav,114333
24,22,7,ch,3421,ch_localizer_01_873.wav,122193
24,23,7,ch,2994,ch_localizer_02_876.wav,126914
24,24,7,ch,3654,ch_localizer_05_875.wav,131208
24,25,8,fr,2728,fr_localizer-07-2_0p82.wav,139862
24,26,8,fr,3458,fr_localizer-13_0p82.wav,143890
24,27,8,fr,3225,fr_localizer-11_0p82.wav,148648
24,28,9,wol,2881,wol3162_22050_1p15_LPF.wav,156873
24,29,9,wol,3496,wol3192_22050_1p15_LPF.wav,161054
24,30,9,wol,2754,wol3153_22050_1p15_LPF.wav,165850
24,31,10,ch,3013,ch_localizer_14_shorten_88.wav,173604
24,32,10,ch,4544,ch_localizer_12_shorten_82.wav,177917
24,33,10,ch,2773,ch_localizer_07_trim88.wav,183761
24,34,11,fr,3362,fr_localizer-10_0p82.wav,191534
24,35,11,fr,2846,fr_localizer-04_0p82.wav,196196
24,36,11,fr,3047,fr_localizer-03-2_0p82.wav,200342
24,37,12,wol,3098,wol3161_22050_1p15_LPF.wav,208389
24,38,12,wol,4198,wol3214_22050_1p15_LPF.wav,212787
24,39,12,wol,3249,wol3186_22050_1p15_LPF.wav,218285
24,40,13,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,226534
24,41,13,ch,3183,ch_localizer_22_shorten_86.wav,230863
24,42,13,ch,3061,ch_localizer_16_shorten_85.wav,235346
24,43,14,fr,4238,fr_localizer-22_0p82.wav,243407
24,44,14,fr,3709,fr_localizer-18-2_0p82.wav,248945
24,45,14,fr,3380,fr_localizer-17_0p82.wav,253954
24,46,15,wol,2467,wol3156_22050_1p15_LPF.wav,262334
24,47,15,wol,3636,wol3206_22050_1p15_LPF.wav,266101
24,48,15,wol,3411,wol3175_22050_1p15_LPF.wav,271037
24,49,16,ch,3249,ch_localizer_10_shorten_90.wav,279448
24,50,16,ch,3607,ch_localizer_11_shorten_88.wav,283997
24,51,16,ch,2715,ch_localizer_18.wav,288904
24,52,17,fr,3065,fr_localizer-16_0p82.wav,296619
24,53,17,fr,3796,fr_localizer-23_0p82.wav,300984
24,54,17,fr,2860,fr_localizer-05_0p82.wav,306080
24,55,18,wol,3122,wol3165_22050_1p15_LPF.wav,313940
24,56,18,wol,2869,wol3154_22050_1p15_LPF.wav,318362
24,57,18,wol,3494,wol3184_22050_1p15_LPF.wav,322531
24,58,99,,1000,silent-1sec.wav,331025
