subj,ntrial,nbloc,langue,sent_dur,fname,sent_onset
35,1,0,wol,2994,wol3173_22050_1p15_LPF.wav,1500
35,2,0,wol,2729,wol3158_22050_1p15_LPF.wav,5794
35,3,0,wol,3059,wol3188_22050_1p15_LPF.wav,9823
35,4,1,wol,3098,wol3161_22050_1p15_LPF.wav,17882
35,5,1,wol,4198,wol3214_22050_1p15_LPF.wav,22280
35,6,1,wol,3249,wol3186_22050_1p15_LPF.wav,27778
35,7,2,fr,3384,fr_localizer-19.wav,36027
35,8,2,fr,2792,fr_localizer-06_0p82.wav,40711
35,9,2,fr,3577,fr_localizer-20_0p82.wav,44803
35,10,3,ch,3013,ch_localizer_14_shorten_88.wav,53380
35,11,3,ch,4544,ch_localizer_12_shorten_82.wav,57693
35,12,3,ch,2773,ch_localizer_07_trim88.wav,63537
35,13,4,wol,2467,wol3156_22050_1p15_LPF.wav,71310
35,14,4,wol,3636,wol3206_22050_1p15_LPF.wav,75077
35,15,4,wol,3411,wol3175_22050_1p15_LPF.wav,80013
35,16,5,fr,4238,fr_localizer-22_0p82.wav,88424
35,17,5,fr,3709,fr_localizer-18-2_0p82.wav,93962
35,18,5,fr,3380,fr_localizer-17_0p82.wav,98971
35,19,6,ch,3029,ch_localizer_21_trimmed_shorten_88.wav,107351
35,20,6,ch,3183,ch_localizer_22_shorten_86.wav,111680
35,21,6,ch,3061,ch_localizer_16_shorten_85.wav,116163
35,22,7,wol,3122,wol3165_22050_1p15_LPF.wav,124224
35,23,7,wol,2869,wol3154_22050_1p15_LPF.wav,128646
35,24,7,wol,3494,wol3184_22050_1p15_LPF.wav,132815
35,25,8,fr,2728,fr_localizer-07-2_0p82.wav,141309
35,26,8,fr,3458,fr_localizer-13_0p82.wav,145337
35,27,8,fr,3225,fr_localizer-11_0p82.wav,150095
35,28,9,ch,3421,ch_localizer_01_873.wav,158320
35,29,9,ch,2994,ch_localizer_02_876.wav,163041
35,30,9,ch,3654,ch_localizer_05_875.wav,167335
35,31,10,wol,2881,wol3162_22050_1p15_LPF.wav,175989
35,32,10,wol,3496,wol3192_22050_1p15_LPF.wav,180170
35,33,10,wol,2754,wol3153_22050_1p15_LPF.wav,184966
35,34,11,fr,3065,fr_localizer-16_0p82.wav,192720
35,35,11,fr,3796,fr_localizer-23_0p82.wav,197085
35,36,11,fr,2860,fr_localizer-05_0p82.wav,202181
35,37,12,ch,3099,ch_localizer_13_shorten_85.wav,210041
35,38,12,ch,3524,ch_localizer_09_shorten_87.wav,214440
35,39,12,ch,2862,ch_localizer_24_shorten_822.wav,219264
35,40,13,wol,3336,wol3167_22050_1p15_LPF.wav,227126
35,41,13,wol,3200,wol3178_22050_1p15_LPF.wav,231762
35,42,13,wol,2860,wol3157_22050_1p15_LPF.wav,236262
35,43,14,fr,3362,fr_localizer-10_0p82.wav,244122
35,44,14,fr,2846,fr_localizer-04_0p82.wav,248784
35,45,14,fr,3047,fr_localizer-03-2_0p82.wav,252930
35,46,15,ch,3288,ch_localizer_03_shorten86.wav,260977
35,47,15,ch,3950,ch_localizer_08_shorten_80.wav,265565
35,48,15,ch,3419,ch_localizer_20_shorten_85.wav,270815
35,49,16,wol,3540,wol3201_22050_1p15_LPF.wav,279234
35,50,16,wol,3200,wol3168_22050_1p15_LPF.wav,284074
35,51,16,wol,3319,wol3187_22050_1p15_LPF.wav,288574
35,52,17,fr,3545,fr_localizer-02_0p82.wav,296893
35,53,17,fr,3097,fr_localizer-15_0p82.wav,301738
35,54,17,fr,2719,fr_localizer-01_0p82.wav,306135
35,55,18,ch,3249,ch_localizer_10_shorten_90.wav,313854
35,56,18,ch,3607,ch_localizer_11_shorten_88.wav,318403
35,57,18,ch,2715,ch_localizer_18.wav,323310
35,58,99,,1000,silent-1sec.wav,331025
